%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss
7.40740741e-004	5.55555556e-002	2.00000000e+001	1.46713165e-006	-1.90390214e-005	-2.00971411e-006	2.43384784e-005	6.90276983e-003	-2.65053227e-002	-9.10303580e-003	3.01151020e-002	2.61000000e-002	2.36456124e-002	2.61356124e-002	0.00000000e+000	5.02450000e-002	-6.22387581e-004	6.75400000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-1.69893236e+000	-4.39633776e-007	2.88271092e-007	-7.27904867e-007	3.44610851e-002	-9.90215325e-002	9.60352064e+000	5.73983768e+000	3.86368297e+000	-1.01551693e+001	2.74507675e-001	-1.04296770e+001	5.76503965e+001	1.75025000e+002	1.87615471e+000	5.73983768e+000	-3.86368297e+000	1.07041846e+001	2.74507675e-001	1.04296770e+001	3.26344000e+002	9.96228000e-001	6.20146309e+002	-1.98623576e+003	-1.29050533e+003	4.52933670e+003	-6.27270357e+002	1.99840434e+003	1.29109686e+003	-4.53446062e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	7.12404761e+000	-1.21685800e+001	-5.91523499e-001	5.12392306e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.72533872e+002	-7.65072678e+000
8.14814815e-004	6.11111111e-002	2.20000000e+001	1.97844793e-006	-2.10023786e-005	-2.68401306e-006	2.65692267e-005	1.05953181e-002	-3.03569636e-002	-1.42425987e-002	3.43913672e-002	2.61000000e-002	2.35163178e-002	2.60063178e-002	0.00000000e+000	5.01160000e-002	-7.51682231e-004	6.88300000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-1.86131826e+000	-3.18122000e-007	5.22558886e-007	-8.40680887e-007	5.47121166e-002	-1.05579927e-001	1.39207075e+001	9.34006942e+000	4.58063812e+000	-1.08277665e+001	4.58513182e-001	-1.12862797e+001	7.23390574e+001	2.64689000e+002	4.75943130e+000	9.34006942e+000	-4.58063812e+000	1.17447929e+001	4.58513182e-001	1.12862797e+001	3.24731000e+002	9.98497000e-001	9.85531896e+002	-2.69920533e+003	-2.05658380e+003	6.03080417e+003	-1.00092174e+003	2.73163656e+003	2.06766332e+003	-6.05273807e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.53898412e+001	-3.24312295e+001	-1.10795264e+001	2.19338942e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.36368293e+002	-8.38852721e+000
8.88888889e-004	6.66666667e-002	2.40000000e+001	2.76328631e-006	-2.32510426e-005	-3.73902037e-006	2.91167353e-005	1.39653875e-002	-3.25273457e-002	-1.89283027e-002	3.71640708e-002	2.61000000e-002	2.33752681e-002	2.58652681e-002	0.00000000e+000	4.99750000e-002	-8.92731942e-004	7.02400000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.02157666e+000	-3.14447040e-007	6.44939762e-007	-9.59386802e-007	7.44957950e-002	-1.14853079e-001	1.74570827e+001	1.19508474e+001	5.50623535e+000	-1.17787761e+001	7.12592418e-001	-1.24913685e+001	8.49287771e+001	3.28105000e+002	6.44461202e+000	1.19508474e+001	-5.50623535e+000	1.32039609e+001	7.12592418e-001	1.24913685e+001	3.23753000e+002	1.00409000e+000	1.29971311e+003	-3.16474500e+003	-2.72055131e+003	7.02494451e+003	-1.31194341e+003	3.17996063e+003	2.72533388e+003	-7.03887147e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.22303032e+001	-1.52156337e+001	-4.78257324e+000	1.39269643e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.31312793e+002	-1.02857199e+001
9.62962963e-004	7.22222222e-002	2.60000000e+001	3.79775946e-006	-2.56604756e-005	-5.14111687e-006	3.18696295e-005	1.54791785e-002	-3.12841327e-002	-2.08545913e-002	3.56532172e-002	2.61000000e-002	2.32226148e-002	2.57126148e-002	0.00000000e+000	4.98220000e-002	-1.04538522e-003	7.17700000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.17952210e+000	-5.50646011e-007	5.32853288e-007	-1.08349930e-006	8.47196771e-002	-1.25270656e-001	1.84202509e+001	1.18612073e+001	6.55904359e+000	-1.28471524e+001	9.54297243e-001	-1.38014496e+001	8.50924250e+001	3.28866000e+002	5.30216370e+000	1.18612073e+001	-6.55904359e+000	1.47557468e+001	9.54297243e-001	1.38014496e+001	3.24114000e+002	1.01435000e+000	1.38868411e+003	-3.10364835e+003	-2.91657615e+003	6.92152378e+003	-1.38828663e+003	3.10366657e+003	2.91547753e+003	-6.92322704e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-3.97472496e-001	-1.82182094e-002	1.09862830e+000	1.70326372e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	4.25296595e+002	-1.80538105e+001
1.03703704e-003	7.77777778e-002	2.80000000e+001	4.94436528e-006	-2.79778188e-005	-6.68590141e-006	3.45106085e-005	1.58001887e-002	-2.89388498e-002	-2.09901783e-002	3.22816982e-002	2.61000000e-002	2.30585222e-002	2.55485222e-002	0.00000000e+000	4.96580000e-002	-1.20947781e-003	7.34100000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.33497121e+000	-7.93930106e-007	4.17245346e-007	-1.21117545e-006	9.50297165e-002	-1.35249278e-001	1.92931594e+001	1.16432107e+001	7.64994871e+000	-1.38705116e+001	1.15476429e+000	-1.50252759e+001	8.48531882e+001	3.27753000e+002	3.99326201e+000	1.16432107e+001	-7.64994871e+000	1.61800402e+001	1.15476429e+000	1.50252759e+001	3.24521000e+002	1.03079000e+000	1.46636373e+003	-3.02337789e+003	-3.09095382e+003	6.77889965e+003	-1.46783681e+003	3.02837018e+003	3.09327183e+003	-6.78586176e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.47307545e+000	-4.99229338e+000	-2.31800659e+000	6.96211301e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	4.97232385e+002	-2.59419044e+001
1.11111111e-003	8.33333333e-002	3.00000000e+001	6.11474963e-006	-3.01214373e-005	-8.24072942e-006	3.69018454e-005	1.55931156e-002	-2.61264623e-002	-2.02532118e-002	2.81052497e-002	2.61000000e-002	2.28831673e-002	2.53731673e-002	0.00000000e+000	4.94830000e-002	-1.38483274e-003	7.51600000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.48774291e+000	-1.00832503e-006	3.32207492e-007	-1.34053253e-006	1.06442758e-001	-1.44215148e-001	2.02908072e+001	1.15427441e+001	8.74806310e+000	-1.47900078e+001	1.33692852e+000	-1.61269364e+001	8.48143461e+001	3.27572000e+002	2.79468103e+000	1.15427441e+001	-8.74806310e+000	1.74638649e+001	1.33692852e+000	1.61269364e+001	3.24918000e+002	1.05011000e+000	1.54402003e+003	-2.94653830e+003	-3.26744827e+003	6.64439864e+003	-1.54888096e+003	2.95823864e+003	3.27336226e+003	-6.65707567e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	4.86093360e+000	-1.17003445e+001	-5.91398431e+000	1.26770314e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	5.44474279e+002	-3.29290723e+001
1.18518519e-003	8.88888889e-002	3.20000000e+001	7.26979523e-006	-3.20567308e-005	-9.74096734e-006	3.89837158e-005	1.51448875e-002	-2.29195381e-002	-1.92800986e-002	2.34671523e-002	2.61000000e-002	2.26967395e-002	2.51867395e-002	0.00000000e+000	4.92960000e-002	-1.57126050e-003	7.70300000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.63765855e+000	-1.20237090e-006	2.67662538e-007	-1.47003344e-006	1.18983124e-001	-1.52144380e-001	2.14007439e+001	1.15449744e+001	9.85576949e+000	-1.56031916e+001	1.53312303e+000	-1.71363146e+001	8.47482911e+001	3.27264000e+002	1.68920495e+000	1.15449744e+001	-9.85576949e+000	1.86694376e+001	1.53312303e+000	1.71363146e+001	3.25313000e+002	1.09276000e+000	1.61698235e+003	-2.86484525e+003	-3.43640119e+003	6.50059624e+003	-1.62405407e+003	2.88401885e+003	3.44302607e+003	-6.52082792e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	7.07171837e+000	-1.91735948e+001	-6.62487881e+000	2.02316844e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	5.79553437e+002	-3.92290341e+001
1.25925926e-003	9.44444444e-002	3.40000000e+001	8.39163875e-006	-3.37544744e-005	-1.11691228e-005	4.07220234e-005	1.43301914e-002	-1.98451522e-002	-1.78075298e-002	1.88263802e-002	2.61000000e-002	2.24994409e-002	2.49894409e-002	0.00000000e+000	4.90990000e-002	-1.76855912e-003	7.90000000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.78454209e+000	-1.38540375e-006	2.12977488e-007	-1.59838124e-006	1.30873502e-001	-1.59108741e-001	2.23071086e+001	1.13380517e+001	1.09690570e+001	-1.63174227e+001	1.74853416e+000	-1.80659568e+001	8.47414311e+001	3.27232000e+002	3.68994718e-001	1.13380517e+001	-1.09690570e+001	1.98144910e+001	1.74853416e+000	1.80659568e+001	3.25694000e+002	1.41780000e+000	1.68708645e+003	-2.78168006e+003	-3.60164605e+003	6.35419487e+003	-1.69644931e+003	2.80141628e+003	3.61145761e+003	-6.38378522e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	9.36285973e+000	-1.97362208e+001	-9.81155488e+000	2.95903484e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	6.17741240e+002	-4.51963037e+001
1.33333333e-003	1.00000000e-001	3.60000000e+001	9.45313441e-006	-3.52244856e-005	-1.24881991e-005	4.21165700e-005	1.31636127e-002	-1.70818396e-002	-1.59894105e-002	1.46463752e-002	2.61000000e-002	2.22914857e-002	2.47814857e-002	0.00000000e+000	4.88910000e-002	-1.97651432e-003	8.10800000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-2.92822034e+000	-1.54647077e-006	1.77946967e-007	-1.72441773e-006	1.42610885e-001	-1.65828124e-001	2.31252907e+001	1.10339465e+001	1.20913442e+001	-1.70065301e+001	1.93069298e+000	-1.89372230e+001	8.47521500e+001	3.27282000e+002	-1.05739770e+000	1.10339465e+001	-1.20913442e+001	2.08679160e+001	1.93069298e+000	1.89372230e+001	3.26059000e+002	2.08409000e+000	1.75327452e+003	-2.69564101e+003	-3.76110502e+003	6.20222909e+003	-1.76854717e+003	2.72280308e+003	3.77170796e+003	-6.23514039e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.52726567e+001	-2.71620698e+001	-1.06029390e+001	3.29112950e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	6.54011539e+002	-5.04585575e+001
1.40740741e-003	1.05555556e-001	3.80000000e+001	1.04282168e-005	-3.64898071e-005	-1.36725998e-005	4.32014867e-005	1.18814809e-002	-1.47618816e-002	-1.39581290e-002	1.12570596e-002	2.61000000e-002	2.20731004e-002	2.45631004e-002	0.00000000e+000	4.86730000e-002	-2.19489963e-003	8.32600000e-003	0.00000000e+000	4.03762776e-002	1.42762776e-002	-3.06852308e+000	-1.67752017e-006	1.69605836e-007	-1.84712600e-006	1.53389292e-001	-1.72355153e-001	2.37468646e+001	1.05218945e+001	1.32249701e+001	-1.76759106e+001	2.08972420e+000	-1.97656348e+001	8.47823845e+001	3.27423000e+002	-2.70307560e+000	1.05218945e+001	-1.32249701e+001	2.18553590e+001	2.08972420e+000	1.97656348e+001	3.26399000e+002	2.20321000e+000	1.81553757e+003	-2.60707703e+003	-3.91475038e+003	6.04512820e+003	-1.83267845e+003	2.63283734e+003	3.92358491e+003	-6.08493379e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.71408754e+001	-2.57603132e+001	-8.83452713e+000	3.98055875e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	6.73730263e+002	-5.47581166e+001
