%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss
3.70370370e-004	2.77777778e-002	1.00000000e+001	9.00324383e-007	-8.09483040e-006	-1.21137720e-006	1.09642890e-005	2.87242933e-003	-2.10557846e-002	-4.01362759e-003	2.87878802e-002	3.41000000e-002	2.87113632e-002	2.12013632e-002	0.00000000e+000	6.33110000e-002	-1.56636823e-004	3.68800000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-8.61705056e-001	-3.07061489e-007	5.05836492e-008	-3.57645138e-007	5.64741116e-003	-1.08537782e-001	3.09979082e+000	1.00822636e+000	2.09156446e+000	-1.11311098e+001	5.02595714e-004	-1.11316124e+001	4.04452985e+001	3.51042000e+001	-1.08333810e+000	1.00822636e+000	-2.09156446e+000	1.11321150e+001	5.02595714e-004	1.11316124e+001	3.20503000e+002	1.01719000e+000	1.00061895e+002	-7.32430622e+002	-2.16870996e+002	2.12909234e+003	-9.99785954e+001	7.32112052e+002	2.16819072e+002	-2.12935773e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-8.32999516e-002	3.18569484e-001	5.19233006e-002	2.65386487e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	8.64952022e+001	-1.04720864e+000
4.07407407e-004	3.05555556e-002	1.10000000e+001	1.00671065e-006	-8.87467428e-006	-1.36003007e-006	1.20305068e-005	3.01108760e-003	-2.09932328e-002	-4.26564883e-003	2.87317413e-002	3.41000000e-002	2.86785576e-002	2.11685576e-002	0.00000000e+000	6.32780000e-002	-1.89442358e-004	3.72100000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-9.46930283e-001	-3.48455241e-007	6.28964090e-008	-4.11351650e-007	7.28783269e-003	-1.09605300e-001	3.64043063e+000	1.31942037e+000	2.32101026e+000	-1.12405892e+001	3.99614715e-004	-1.12409888e+001	4.12118746e+001	4.25129000e+001	-1.00158988e+000	1.31942037e+000	-2.32101026e+000	1.12413885e+001	3.99614715e-004	1.12409888e+001	3.20518000e+002	1.01261000e+000	1.18845352e+002	-7.90501458e+002	-2.57738577e+002	2.25660952e+003	-1.18962789e+002	7.90186019e+002	2.57678072e+002	-2.25690697e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.17437155e-001	3.15438927e-001	6.05049453e-002	2.97450799e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	9.34764220e+001	-1.44653876e+000
4.44444444e-004	3.33333333e-002	1.20000000e+001	1.11823242e-006	-9.65220142e-006	-1.51801707e-006	1.30946454e-005	3.17161448e-003	-2.10672135e-002	-4.57922728e-003	2.88258183e-002	3.41000000e-002	2.86426629e-002	2.11326629e-002	0.00000000e+000	6.32420000e-002	-2.25337127e-004	3.75700000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.03188597e+000	-3.88763072e-007	7.75175745e-008	-4.66280647e-007	9.22605126e-003	-1.10734418e-001	4.22951104e+000	1.67391981e+000	2.55559123e+000	-1.13563862e+001	1.69959911e-003	-1.13580858e+001	4.20752690e+001	5.06945000e+001	-8.81671422e-001	1.67391981e+000	-2.55559123e+000	1.13597854e+001	1.69959911e-003	1.13580858e+001	3.20516000e+002	1.00936000e+000	1.41080203e+002	-8.54054542e+002	-3.06162727e+002	2.39633926e+003	-1.41104052e+002	8.53678293e+002	3.06144565e+002	-2.39670630e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	2.38487511e-002	3.76248921e-001	1.81625665e-002	3.67039407e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.01262785e+002	-1.93193865e+000
4.81481481e-004	3.61111111e-002	1.30000000e+001	1.23569962e-006	-1.04324686e-005	-1.68761808e-006	1.41622683e-005	3.36966486e-003	-2.13427668e-002	-4.95943418e-003	2.91013569e-002	3.41000000e-002	2.86036884e-002	2.10936884e-002	0.00000000e+000	6.32030000e-002	-2.64311570e-004	3.79600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.11654787e+000	-4.28304425e-007	9.38659029e-008	-5.22170328e-007	1.14473862e-002	-1.11937991e-001	4.85033253e+000	2.05418865e+000	2.79614388e+000	-1.14798187e+001	5.09214041e-003	-1.14849109e+001	4.30531431e+001	5.97611000e+001	-7.41955230e-001	2.05418865e+000	-2.79614388e+000	1.14900030e+001	5.09214041e-003	1.14849109e+001	3.20495000e+002	1.00713000e+000	1.67285095e+002	-9.23824935e+002	-3.63293126e+002	2.54992642e+003	-1.67292404e+002	9.23227605e+002	3.63282646e+002	-2.55042057e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	7.30918604e-003	5.97330028e-001	1.04801248e-002	4.94144363e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.09703666e+002	-2.51676392e+000
5.18518519e-004	3.88888889e-002	1.40000000e+001	1.36050202e-006	-1.12229414e-005	-1.87130083e-006	1.52400963e-005	3.65584623e-003	-2.18504621e-002	-5.42500440e-003	2.95547398e-002	3.41000000e-002	2.85616447e-002	2.10516447e-002	0.00000000e+000	6.31610000e-002	-3.06355302e-004	3.83800000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.20089179e+000	-4.65580549e-007	1.13251116e-007	-5.78831665e-007	1.40216189e-002	-1.13253089e-001	5.52428649e+000	2.48060931e+000	3.04367718e+000	-1.16146889e+001	8.89830070e-003	-1.16235872e+001	4.41294610e+001	6.95060000e+001	-5.63067877e-001	2.48060931e+000	-3.04367718e+000	1.16324855e+001	8.89830070e-003	1.16235872e+001	3.20455000e+002	1.00536000e+000	1.97365671e+002	-9.97954619e+002	-4.28953346e+002	2.71338953e+003	-1.97392552e+002	9.97759853e+002	4.28929584e+002	-2.71368677e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	2.68808207e-002	1.94766431e-001	2.37614162e-002	2.97245144e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.19030990e+002	-3.18950611e+000
5.55555556e-004	4.16666667e-002	1.50000000e+001	1.49590373e-006	-1.20322178e-005	-2.07222692e-006	1.63347163e-005	4.07012480e-003	-2.25167531e-002	-6.00896374e-003	3.01359247e-002	3.41000000e-002	2.85165429e-002	2.10065429e-002	0.00000000e+000	6.31160000e-002	-3.51457113e-004	3.88300000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.28489359e+000	-5.01339288e-007	1.34792253e-007	-6.36131541e-007	1.69471281e-002	-1.14703104e-001	6.24098435e+000	2.94172472e+000	3.29925963e+000	-1.17633954e+001	1.25231254e-002	-1.17759185e+001	4.53108164e+001	7.99327000e+001	-3.57534905e-001	2.94172472e+000	-3.29925963e+000	1.17884416e+001	1.25231254e-002	1.17759185e+001	3.20396000e+002	1.00403000e+000	2.31573531e+002	-1.07628512e+003	-5.03721910e+002	2.88643551e+003	-2.31588056e+002	1.07609768e+003	5.03736460e+002	-2.88677027e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.45255859e-002	1.87436382e-001	-1.45496702e-002	3.34762498e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.29344460e+002	-3.95720636e+000
5.92592593e-004	4.44444444e-002	1.60000000e+001	1.64664910e-006	-1.28661716e-005	-2.29478113e-006	1.74508617e-005	4.55652380e-003	-2.32210037e-002	-6.69203192e-003	3.07791268e-002	3.41000000e-002	2.84683950e-002	2.09583950e-002	0.00000000e+000	6.30680000e-002	-3.99604972e-004	3.93100000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.36852925e+000	-5.36384992e-007	1.57554671e-007	-6.93939663e-007	2.02383024e-002	-1.16294467e-001	6.99824618e+000	3.43404312e+000	3.56420307e+000	-1.19265979e+001	1.75128115e-002	-1.19441107e+001	4.66046363e+001	9.10454000e+001	-1.30159948e-001	3.43404312e+000	-3.56420307e+000	1.19616235e+001	1.75128115e-002	1.19441107e+001	3.20317000e+002	1.00310000e+000	2.70156487e+002	-1.15865366e+003	-5.88174169e+002	3.06876452e+003	-2.70251055e+002	1.15855596e+003	5.88084678e+002	-3.06906864e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	9.45680228e-002	9.77066679e-002	8.94910766e-002	3.04117551e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.41217719e+002	-4.82990012e+000
6.29629630e-004	4.72222222e-002	1.70000000e+001	1.81540924e-006	-1.37262088e-005	-2.54263416e-006	1.85908293e-005	5.10781883e-003	-2.39555814e-002	-7.47928397e-003	3.14695038e-002	3.41000000e-002	2.84172140e-002	2.09072140e-002	0.00000000e+000	6.30170000e-002	-4.50786027e-004	3.98200000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.45177479e+000	-5.71261918e-007	1.80896899e-007	-7.52158817e-007	2.39139517e-002	-1.18014365e-001	7.79595312e+000	3.95629407e+000	3.83965905e+000	-1.21029823e+001	2.64053913e-002	-1.21293876e+001	4.80195137e+001	1.02851000e+002	1.16635016e-001	3.95629407e+000	-3.83965905e+000	1.21557930e+001	2.64053913e-002	1.21293876e+001	3.20217000e+002	1.00257000e+000	3.13363266e+002	-1.24490733e+003	-6.82892864e+002	3.26010051e+003	-3.13308560e+002	1.24471682e+003	6.82990670e+002	-3.26052268e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-5.47059981e-002	1.90505239e-001	-9.78055744e-002	4.22175276e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.54512121e+002	-5.81835976e+000
6.66666667e-004	5.00000000e-002	1.80000000e+001	2.00458771e-006	-1.46134526e-005	-2.81964468e-006	1.97563665e-005	5.79882063e-003	-2.49689800e-002	-8.48054111e-003	3.25402540e-002	3.41000000e-002	2.83630134e-002	2.08530134e-002	0.00000000e+000	6.29630000e-002	-5.04986608e-004	4.03600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.53460633e+000	-5.97145146e-007	2.13544088e-007	-8.10689234e-007	2.84060444e-002	-1.19925376e-001	8.76156339e+000	4.63273950e+000	4.12882389e+000	-1.22989664e+001	3.98879884e-002	-1.23388544e+001	4.98879129e+001	1.17920000e+002	5.03915607e-001	4.63273950e+000	-4.12882389e+000	1.23787424e+001	3.98879884e-002	1.23388544e+001	3.20040000e+002	1.00240000e+000	3.68257471e+002	-1.35502914e+003	-8.03332819e+002	3.50409525e+003	-3.68322003e+002	1.35479093e+003	8.03401887e+002	-3.50486948e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	6.45321670e-002	2.38214331e-001	-6.90680806e-002	7.74229684e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.69723431e+002	-6.98182105e+000
7.03703704e-004	5.27777778e-002	1.90000000e+001	2.21935885e-006	-1.55382296e-005	-3.13373879e-006	2.09615611e-005	6.83588920e-003	-2.67240442e-002	-1.00095726e-002	3.46446853e-002	3.41000000e-002	2.83058078e-002	2.07958078e-002	0.00000000e+000	6.29050000e-002	-5.62192226e-004	4.09400000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	-1.61700008e+000	-5.99544610e-007	2.69885094e-007	-8.69429704e-007	3.46265525e-002	-1.22196256e-001	1.01372591e+001	5.69790133e+000	4.43935777e+000	-1.25318569e+001	5.90081561e-002	-1.25908650e+001	5.28925866e+001	1.41011000e+002	1.25854356e+000	5.69790133e+000	-4.43935777e+000	1.26498732e+001	5.90081561e-002	1.25908650e+001	3.19676000e+002	1.00259000e+000	4.49398349e+002	-1.52535814e+003	-9.81406116e+002	3.88039074e+003	-4.50215086e+002	1.52547723e+003	9.81279679e+002	-3.88225886e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	8.16737147e-001	-1.19091425e-001	1.26437002e-001	1.86811765e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.89653592e+002	-8.39428404e+000
