%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss
3.70370370e-004	2.77777778e-002	1.00000000e+001	5.59149645e-007	-4.39539002e-006	-6.76621798e-007	6.21309560e-006	1.78466717e-003	-1.20438001e-002	-2.35566314e-003	1.72101734e-002	3.41000000e-002	2.41113632e-002	2.12013632e-002	0.00000000e+000	5.87110000e-002	-1.56636823e-004	3.68800000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-8.61705056e-001	-2.63641648e-007	3.94742013e-008	-3.03115849e-007	6.13155971e-003	-1.25240449e-001	3.36553369e+000	9.33342137e-001	2.43219155e+000	-1.28901244e+001	1.17259618e-002	-1.29018504e+001	4.04452985e+001	3.51042000e+001	-1.49884941e+000	9.33342137e-001	-2.43219155e+000	1.29135763e+001	1.17259618e-002	1.29018504e+001	3.20503000e+002	1.01719000e+000	8.40352311e+001	-5.99011677e+002	-2.00471027e+002	1.99355629e+003	-8.42718620e+001	5.98466668e+002	2.00270225e+002	-1.99406496e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	2.36630834e-001	5.45008651e-001	2.00802752e-001	5.08670961e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	7.81306899e+001	-8.99128749e-001
4.07407407e-004	3.05555556e-002	1.10000000e+001	6.25248429e-007	-4.84145669e-006	-7.63868581e-007	6.85050943e-006	1.84861432e-003	-1.21072831e-002	-2.49822457e-003	1.73161005e-002	3.41000000e-002	2.40785576e-002	2.11685576e-002	0.00000000e+000	5.86780000e-002	-1.89442358e-004	3.72100000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-9.46930283e-001	-2.98752079e-007	4.98926118e-008	-3.48644691e-007	7.84184685e-003	-1.26421086e-001	3.91717273e+000	1.21914142e+000	2.69803131e+000	-1.30116392e+001	1.22845932e-002	-1.30239237e+001	4.12118746e+001	4.25129000e+001	-1.47888988e+000	1.21914142e+000	-2.69803131e+000	1.30362083e+001	1.22845932e-002	1.30239237e+001	3.20518000e+002	1.01261000e+000	9.97469857e+001	-6.47379849e+002	-2.38137913e+002	2.11090382e+003	-9.97215324e+001	6.46909303e+002	2.38125286e+002	-2.11127720e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.54532730e-002	4.70545996e-001	1.26271272e-002	3.73386936e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	8.24510754e+001	-1.24020652e+000
4.44444444e-004	3.33333333e-002	1.20000000e+001	6.93715626e-007	-5.28987458e-006	-8.56395417e-007	7.49184649e-006	1.92331873e-003	-1.22548358e-002	-2.66879944e-003	1.74948819e-002	3.41000000e-002	2.40426629e-002	2.11326629e-002	0.00000000e+000	5.86420000e-002	-2.25337127e-004	3.75700000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.03188597e+000	-3.33875008e-007	6.13441464e-008	-3.95219154e-007	9.79877978e-003	-1.27670357e-001	4.49206775e+000	1.52260066e+000	2.96946708e+000	-1.31402179e+001	1.38376873e-002	-1.31540556e+001	4.20752690e+001	5.06945000e+001	-1.44686642e+000	1.52260066e+000	-2.96946708e+000	1.31678933e+001	1.38376873e-002	1.31540556e+001	3.20516000e+002	1.00936000e+000	1.18336012e+002	-7.00284751e+002	-2.82758553e+002	2.23946449e+003	-1.18309330e+002	6.99774163e+002	2.82748770e+002	-2.23988479e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.66814678e-002	5.10587428e-001	9.78312086e-003	4.20300725e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	8.71375081e+001	-1.65917516e+000
4.81481481e-004	3.61111111e-002	1.30000000e+001	7.64949653e-007	-5.74375739e-006	-9.55239841e-007	8.13980507e-006	2.02950573e-003	-1.25181674e-002	-2.88098609e-003	1.77754380e-002	3.41000000e-002	2.40036884e-002	2.10936884e-002	0.00000000e+000	5.86030000e-002	-2.64311570e-004	3.79600000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.11654787e+000	-3.67762869e-007	7.48592620e-008	-4.42622131e-007	1.20774921e-002	-1.29014179e-001	5.11731249e+000	1.86997608e+000	3.24733641e+000	-1.32785281e+001	1.56900113e-002	-1.32942181e+001	4.30531431e+001	5.97611000e+001	-1.37736033e+000	1.86997608e+000	-3.24733641e+000	1.33099081e+001	1.56900113e-002	1.32942181e+001	3.20495000e+002	1.00713000e+000	1.40235050e+002	-7.58344947e+002	-3.35395448e+002	2.38077493e+003	-1.40029888e+002	7.57123534e+002	3.35437322e+002	-2.38162086e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.05162627e-001	1.22141254e+000	-4.18742461e-002	8.45931704e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	9.23257222e+001	-2.16101507e+000
5.18518519e-004	3.88888889e-002	1.40000000e+001	8.40116532e-007	-6.20739322e-006	-1.06194303e-006	8.79815463e-006	2.21999421e-003	-1.29153467e-002	-3.15951375e-003	1.81474565e-002	3.41000000e-002	2.39616447e-002	2.10516447e-002	0.00000000e+000	5.85610000e-002	-3.06355302e-004	3.83800000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.20089179e+000	-4.00241634e-007	9.04480764e-008	-4.90689710e-007	1.46845986e-002	-1.30491121e-001	5.78548957e+000	2.25278558e+000	3.53270399e+000	-1.34305394e+001	1.61768542e-002	-1.34467163e+001	4.41294610e+001	6.95060000e+001	-1.27991842e+000	2.25278558e+000	-3.53270399e+000	1.34628931e+001	1.61768542e-002	1.34467163e+001	3.20455000e+002	1.00536000e+000	1.65359842e+002	-8.19992692e+002	-3.95880695e+002	2.53114882e+003	-1.65462024e+002	8.19658164e+002	3.95827196e+002	-2.53158398e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.02182260e-001	3.34527528e-001	5.34991269e-002	4.35166425e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	9.80046132e+001	-2.74189533e+000
5.55555556e-004	4.16666667e-002	1.50000000e+001	9.22338540e-007	-6.68573939e-006	-1.17896206e-006	9.47028265e-006	2.45810655e-003	-1.33471376e-002	-3.49517229e-003	1.85543181e-002	3.41000000e-002	2.39165429e-002	2.10065429e-002	0.00000000e+000	5.85160000e-002	-3.51457113e-004	3.88300000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.28489359e+000	-4.31778152e-007	1.07514266e-007	-5.39292418e-007	1.76405935e-002	-1.32107672e-001	6.49636134e+000	2.66968592e+000	3.82667542e+000	-1.35969197e+001	1.65029568e-002	-1.36134227e+001	4.53108164e+001	7.99327000e+001	-1.15698949e+000	2.66968592e+000	-3.82667542e+000	1.36299256e+001	1.65029568e-002	1.36134227e+001	3.20396000e+002	1.00403000e+000	1.93917010e+002	-8.85090993e+002	-4.64746386e+002	2.69031880e+003	-1.93986712e+002	8.84690030e+002	4.64684818e+002	-2.69082422e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	6.97021383e-002	4.00963760e-001	6.15685935e-002	5.05422386e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.04440531e+002	-3.40814154e+000
5.92592593e-004	4.44444444e-002	1.60000000e+001	1.01337952e-006	-7.18007782e-006	-1.30841288e-006	1.01574796e-005	2.73303545e-003	-1.37946938e-002	-3.88376436e-003	1.89810180e-002	3.41000000e-002	2.38683950e-002	2.09583950e-002	0.00000000e+000	5.84680000e-002	-3.99604972e-004	3.93100000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.36852925e+000	-4.62722257e-007	1.25607159e-007	-5.88329416e-007	2.09533969e-002	-1.33868310e-001	7.24552026e+000	3.11522220e+000	4.13029806e+000	-1.37781299e+001	1.74567907e-002	-1.37955867e+001	4.66046363e+001	9.10454000e+001	-1.01507586e+000	3.11522220e+000	-4.13029806e+000	1.38130435e+001	1.74567907e-002	1.37955867e+001	3.20317000e+002	1.00310000e+000	2.26108691e+002	-9.53496044e+002	-5.42519819e+002	2.85800418e+003	-2.26174717e+002	9.53078005e+002	5.42477958e+002	-2.85855445e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	6.60256548e-002	4.18038653e-001	4.18613280e-002	5.50267276e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.11643453e+002	-4.16660107e+000
6.29629630e-004	4.72222222e-002	1.70000000e+001	1.11460306e-006	-7.69099241e-006	-1.45225601e-006	1.08604803e-005	3.04019147e-003	-1.42499526e-002	-4.31708292e-003	1.94148997e-002	3.41000000e-002	2.38172140e-002	2.09072140e-002	0.00000000e+000	5.84170000e-002	-4.50786027e-004	3.98200000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.45177479e+000	-4.93026145e-007	1.44691929e-007	-6.37718075e-007	2.46474078e-002	-1.35785809e-001	8.03505996e+000	3.59019792e+000	4.44486204e+000	-1.39754847e+001	1.94830712e-002	-1.39949678e+001	4.80195137e+001	1.02851000e+002	-8.54664115e-001	3.59019792e+000	-4.44486204e+000	1.40144508e+001	1.94830712e-002	1.39949678e+001	3.20217000e+002	1.00257000e+000	2.62137337e+002	-1.02507296e+003	-6.29735444e+002	3.03394852e+003	-2.62213307e+002	1.02461681e+003	6.29676304e+002	-3.03451436e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	7.59707623e-002	4.56145138e-001	5.91398006e-002	5.65846851e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.19725141e+002	-5.02152059e+000
6.66666667e-004	5.00000000e-002	1.80000000e+001	1.22720274e-006	-8.21876843e-006	-1.61214797e-006	1.15795506e-005	3.43128792e-003	-1.48573160e-002	-4.87583809e-003	2.00538075e-002	3.41000000e-002	2.37630134e-002	2.08530134e-002	0.00000000e+000	5.83630000e-002	-5.04986608e-004	4.03600000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.53460633e+000	-5.17364989e-007	1.70017964e-007	-6.87382953e-007	2.91007360e-002	-1.37927086e-001	8.97583416e+000	4.20207554e+000	4.77375862e+000	-1.41958713e+001	2.33671562e-002	-1.42192385e+001	4.98879129e+001	1.17920000e+002	-5.71683078e-001	4.20207554e+000	-4.77375862e+000	1.42426056e+001	2.33671562e-002	1.42192385e+001	3.20040000e+002	1.00240000e+000	3.07895061e+002	-1.11649526e+003	-7.40620676e+002	3.25832963e+003	-3.07961921e+002	1.11605649e+003	7.40611853e+002	-3.25904801e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	6.68594462e-002	4.38769568e-001	8.82338081e-003	7.18379081e-001	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.29005444e+002	-6.04903146e+000
7.03703704e-004	5.27777778e-002	1.90000000e+001	1.35428748e-006	-8.76903939e-006	-1.79273456e-006	1.23222843e-005	4.02088538e-003	-1.58800696e-002	-5.73619113e-003	2.12678830e-002	3.41000000e-002	2.37058078e-002	2.07958078e-002	0.00000000e+000	5.83050000e-002	-5.62192226e-004	4.09400000e-003	0.00000000e+000	4.83762776e-002	1.42762776e-002	-1.61700008e+000	-5.26282275e-007	2.10986392e-007	-7.37268666e-007	3.51067213e-002	-1.40489155e-001	1.02778332e+001	5.15256492e+000	5.12526827e+000	-1.44595672e+001	2.87993727e-002	-1.44883666e+001	5.28925866e+001	1.41011000e+002	2.72966542e-002	5.15256492e+000	-5.12526827e+000	1.45171660e+001	2.87993727e-002	1.44883666e+001	3.19676000e+002	1.00259000e+000	3.75518637e+002	-1.25804810e+003	-9.04549230e+002	3.60443436e+003	-3.75741213e+002	1.25770067e+003	9.04607988e+002	-3.60573378e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	2.22576433e-001	3.47426792e-001	-5.87572772e-002	1.29942126e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.41054274e+002	-7.36853076e+000
