%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss
9.46969697e-005	6.94444444e-003	2.50000000e+000	2.25335274e-006	-3.72633850e-006	-3.05335577e-006	8.89659887e-006	2.08287926e-002	-3.76180707e-002	-2.80571463e-002	8.49763959e-002	2.95280000e-002	2.66715143e-002	2.61815143e-002	0.00000000e+000	5.70000000e-002	-2.18485743e-004	0.00000000e+000	4.57100000e-003	4.69337056e-002	1.74052199e-002	-1.32077687e-001	-9.22920284e-008	4.78247528e-008	-1.40116781e-007	3.84680877e-005	2.28402250e-004	8.57483999e-002	-2.78148898e-002	1.13563290e-001	2.33063521e-002	2.33063521e-002	0.00000000e+000	5.03216659e+001	1.89513000e+000	-1.41378179e-001	-2.78148898e-002	-1.13563290e-001	2.33063521e-002	2.33063521e-002	0.00000000e+000	3.23554000e+002	1.04275000e+000	5.12555622e+001	3.48329632e+002	-1.06347082e+002	6.63978416e+002	-5.12279766e+001	-3.48338899e+002	1.06356037e+002	-6.63988461e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.75855536e-002	9.26655083e-003	-8.95513718e-003	1.00446088e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.17829556e+001	-8.26133634e-003
1.04166667e-004	7.63888889e-003	2.75000000e+000	2.45059509e-006	-4.08257023e-006	-3.31904845e-006	9.70129959e-006	2.03281022e-002	-3.78793860e-002	-2.74300886e-002	8.42024225e-002	2.95740000e-002	2.66259227e-002	2.61359227e-002	0.00000000e+000	5.70000000e-002	-2.64077329e-004	0.00000000e+000	4.52500000e-003	4.69792972e-002	1.74052199e-002	-1.45295079e-001	-1.11942218e-007	4.92496553e-008	-1.61191874e-007	5.99143675e-005	2.34346957e-004	1.21420681e-001	-3.63983667e-003	1.25060518e-001	2.39129548e-002	2.39129548e-002	0.00000000e+000	5.03704571e+001	2.27743000e+000	-1.28700354e-001	-3.63983667e-003	-1.25060518e-001	2.39129548e-002	2.39129548e-002	0.00000000e+000	3.23578000e+002	1.03788000e+000	5.17437850e+001	3.45918978e+002	-1.07540135e+002	6.70102178e+002	-5.17029384e+001	-3.45878733e+002	1.07552757e+002	-6.70099357e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-4.08465804e-002	-4.02454367e-002	-1.26221480e-002	-2.82137396e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.39523808e+001	-1.42998348e-002
1.13636364e-004	8.33333333e-003	3.00000000e+000	2.64309606e-006	-4.44127653e-006	-3.57880307e-006	1.04986710e-005	1.99554499e-002	-3.81906975e-002	-2.68995098e-002	8.35006876e-002	2.96230000e-002	2.65761038e-002	2.60861038e-002	0.00000000e+000	5.70000000e-002	-3.13896176e-004	0.00000000e+000	4.47600000e-003	4.70291161e-002	1.74052199e-002	-1.58515210e-001	-1.31234119e-007	5.15488880e-008	-1.82783007e-007	8.68844443e-005	2.38264840e-004	1.61416101e-001	2.48129178e-002	1.36603183e-001	2.43127388e-002	2.43127388e-002	0.00000000e+000	5.04224717e+001	2.68458000e+000	-1.11790266e-001	2.48129178e-002	-1.36603183e-001	2.43127388e-002	2.43127388e-002	0.00000000e+000	3.23602000e+002	1.03374000e+000	5.22620664e+001	3.43374679e+002	-1.08811695e+002	6.76598875e+002	-5.22463089e+001	-3.43352047e+002	1.08812599e+002	-6.76604117e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.57574849e-002	-2.26320303e-002	-9.03490974e-004	5.24246746e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.60302536e+001	-2.21074372e-002
1.23106061e-004	9.02777778e-003	3.25000000e+000	2.83206812e-006	-4.80293086e-006	-3.83353328e-006	1.12893972e-005	1.99016670e-002	-4.05108306e-002	-2.66493347e-002	8.50235138e-002	2.96770000e-002	2.65220885e-002	2.60320885e-002	0.00000000e+000	5.70000000e-002	-3.67911465e-004	0.00000000e+000	4.42200000e-003	4.70831313e-002	1.74052199e-002	-1.71738326e-001	-1.25503243e-007	7.92770795e-008	-2.04780323e-007	1.53669163e-004	2.37790784e-004	2.63550536e-001	1.15332087e-001	1.48218449e-001	2.42643657e-002	2.42643657e-002	0.00000000e+000	5.05366696e+001	3.57701000e+000	-3.28863613e-002	1.15332087e-001	-1.48218449e-001	2.42643657e-002	2.42643657e-002	0.00000000e+000	3.23648000e+002	1.02724000e+000	5.30955358e+001	3.36588501e+002	-1.10765492e+002	6.92093092e+002	-5.31050435e+001	-3.36362141e+002	1.10749317e+002	-6.91994710e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	9.50762687e-003	-2.26359776e-001	1.61754987e-002	-9.83826554e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.83690570e+001	-3.23423113e-002
1.32575758e-004	9.72222222e-003	3.50000000e+000	3.02053088e-006	-5.18655615e-006	-4.08589440e-006	1.20945441e-005	1.98066905e-002	-4.09451340e-002	-2.63061288e-002	8.44578271e-002	2.97360000e-002	2.64639101e-002	2.59739101e-002	0.00000000e+000	5.70000000e-002	-4.26089909e-004	0.00000000e+000	4.36300000e-003	4.71413098e-002	1.74052199e-002	-1.84964669e-001	-1.28463088e-007	9.86305922e-008	-2.27093680e-007	2.14695048e-004	2.31038953e-004	3.41941441e-001	1.82025235e-001	1.59916205e-001	2.35754034e-002	2.35754034e-002	0.00000000e+000	5.05989077e+001	4.06254000e+000	2.21090297e-002	1.82025235e-001	-1.59916205e-001	2.35754034e-002	2.35754034e-002	0.00000000e+000	3.23670000e+002	1.02464000e+000	5.37017483e+001	3.33635313e+002	-1.12272581e+002	6.99764938e+002	-5.36906923e+001	-3.33574862e+002	1.12287589e+002	-6.99767037e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.10560159e-002	-6.04503911e-002	-1.50079876e-002	2.09894645e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.11069244e+001	-3.93423345e-002
1.42045455e-004	1.04166667e-002	3.75000000e+000	3.20809424e-006	-5.57429417e-006	-4.33500547e-006	1.28943342e-005	1.96941199e-002	-4.13349286e-002	-2.59383752e-002	8.38255303e-002	2.97980000e-002	2.64016042e-002	2.59116042e-002	0.00000000e+000	5.70000000e-002	-4.88395801e-004	0.00000000e+000	4.30100000e-003	4.72036157e-002	1.74052199e-002	-1.98194482e-001	-1.33897993e-007	1.15748634e-007	-2.49646628e-007	2.77668077e-004	2.26210096e-004	4.12793085e-001	2.41100865e-001	1.71692220e-001	2.30826628e-002	2.30826628e-002	0.00000000e+000	5.06647193e+001	4.57530000e+000	6.94086453e-002	2.41100865e-001	-1.71692220e-001	2.30826628e-002	2.30826628e-002	0.00000000e+000	3.23692000e+002	1.02232000e+000	5.43471904e+001	3.30549059e+002	-1.13880959e+002	7.07826914e+002	-5.43386381e+001	-3.30523256e+002	1.13878461e+002	-7.07818481e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-8.55231350e-003	-2.58035947e-002	2.49781133e-003	-8.43257301e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.34291997e+001	-4.78725496e-002
1.51515152e-004	1.11111111e-002	4.00000000e+000	3.39459158e-006	-5.96572341e-006	-4.58063402e-006	1.36881365e-005	1.95615790e-002	-4.18728170e-002	-2.55443721e-002	8.32889161e-002	2.98640000e-002	2.63352089e-002	2.58452089e-002	0.00000000e+000	5.70000000e-002	-5.54791067e-004	0.00000000e+000	4.23500000e-003	4.72700109e-002	1.74052199e-002	-2.11428006e-001	-1.49860871e-007	1.22512883e-007	-2.72373754e-007	3.30596001e-004	2.24942722e-004	4.60805937e-001	2.77249980e-001	1.83555958e-001	2.29533390e-002	2.29533390e-002	0.00000000e+000	5.07441722e+001	5.19346000e+000	9.36940223e-002	2.77249980e-001	-1.83555958e-001	2.29533390e-002	2.29533390e-002	0.00000000e+000	3.23716000e+002	1.01992000e+000	5.50872648e+001	3.26670472e+002	-1.15712489e+002	7.17695577e+002	-5.51089239e+001	-3.26630236e+002	1.15702117e+002	-7.17690960e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	2.16590973e-002	-4.02362072e-002	1.03715026e-002	-4.61707735e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.51005001e+001	-6.28435568e-002
1.60984848e-004	1.18055556e-002	4.25000000e+000	3.57983381e-006	-6.36224630e-006	-4.82253149e-006	1.44768573e-005	1.95578019e-002	-4.42124027e-002	-2.52724152e-002	8.47307574e-002	2.99350000e-002	2.62647647e-002	2.57747647e-002	0.00000000e+000	5.70000000e-002	-6.25235328e-004	0.00000000e+000	4.16400000e-003	4.73404552e-002	1.74052199e-002	-2.24665479e-001	-1.24082440e-007	1.71136608e-007	-2.95219048e-007	4.54061691e-004	2.18608828e-004	5.95733312e-001	4.00188334e-001	1.95544978e-001	2.23070233e-002	2.23070233e-002	0.00000000e+000	5.08939538e+001	6.35617000e+000	2.04643355e-001	4.00188334e-001	-1.95544978e-001	2.23070233e-002	2.23070233e-002	0.00000000e+000	3.23757000e+002	1.01620000e+000	5.62694616e+001	3.18133923e+002	-1.18505794e+002	7.37556642e+002	-5.63123513e+001	-3.18021711e+002	1.18481791e+002	-7.37494801e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	4.28896879e-002	-1.12211563e-001	2.40027784e-002	-6.18406436e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.74677356e+001	-6.64606642e-002
1.70454545e-004	1.25000000e-002	4.50000000e+000	3.76504027e-006	-6.78092436e-006	-5.06185360e-006	1.52792319e-005	1.94576857e-002	-4.45741394e-002	-2.49097671e-002	8.40573081e-002	3.00090000e-002	2.61903140e-002	2.57003140e-002	0.00000000e+000	5.70000000e-002	-6.99685955e-004	0.00000000e+000	4.09000000e-003	4.74149058e-002	1.74052199e-002	-2.37907140e-001	-9.44373072e-008	2.23705444e-007	-3.18142751e-007	5.93097777e-004	1.95323462e-004	7.35001096e-001	5.27338719e-001	2.07662376e-001	1.99309656e-002	1.99309656e-002	0.00000000e+000	5.09739461e+001	6.97573000e+000	3.19676343e-001	5.27338719e-001	-2.07662376e-001	1.99309656e-002	1.99309656e-002	0.00000000e+000	3.23776000e+002	1.01451000e+000	5.70776063e+001	3.14540870e+002	-1.20537348e+002	7.47166631e+002	-5.70933088e+001	-3.14515778e+002	1.20525068e+002	-7.47160286e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	1.57025892e-002	-2.50912112e-002	1.22798653e-002	-6.34437802e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	4.11960324e+001	-5.64331850e-002
1.79924242e-004	1.31944444e-002	4.75000000e+000	3.94929865e-006	-7.20302795e-006	-5.29774155e-006	1.60752292e-005	1.93058626e-002	-4.46980767e-002	-2.44860109e-002	8.30364560e-002	3.00880000e-002	2.61119019e-002	2.56219019e-002	0.00000000e+000	5.70000000e-002	-7.78098135e-004	0.00000000e+000	4.01100000e-003	4.74933180e-002	1.74052199e-002	-2.51153225e-001	-1.11067050e-007	2.30038055e-007	-3.41105106e-007	6.66759961e-004	1.89893234e-004	7.82890670e-001	5.62983110e-001	2.19907560e-001	1.93768606e-002	1.93768606e-002	0.00000000e+000	5.10571156e+001	7.61887000e+000	3.43075550e-001	5.62983110e-001	-2.19907560e-001	1.93768606e-002	1.93768606e-002	0.00000000e+000	3.23795000e+002	1.01292000e+000	5.79201060e+001	3.10950069e+002	-1.22675611e+002	7.56965301e+002	-5.79155716e+001	-3.10907210e+002	1.22679324e+002	-7.56959227e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-4.53438853e-003	-4.28592041e-002	-3.71315966e-003	-6.07344875e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	4.25913986e+001	-7.35138367e-002
1.89393939e-004	1.38888889e-002	5.00000000e+000	4.13211932e-006	-7.62630519e-006	-5.52961665e-006	1.68615592e-005	1.91749987e-002	-4.48519304e-002	-2.40813700e-002	8.20780488e-002	3.01700000e-002	2.60295751e-002	2.55395751e-002	0.00000000e+000	5.70000000e-002	-8.60424937e-004	0.00000000e+000	3.92900000e-003	4.75756448e-002	1.74052199e-002	-2.64403967e-001	-1.01083028e-007	2.62992279e-007	-3.64075307e-007	7.91470863e-004	1.77900419e-004	8.82965861e-001	6.50673200e-001	2.32292661e-001	1.81531040e-002	1.81531040e-002	0.00000000e+000	5.11434928e+001	8.28571000e+000	4.18380540e-001	6.50673200e-001	-2.32292661e-001	1.81531040e-002	1.81531040e-002	0.00000000e+000	3.23814000e+002	1.01140000e+000	5.88094615e+001	3.07273821e+002	-1.24939967e+002	7.67088942e+002	-5.87993413e+001	-3.07254468e+002	1.24945148e+002	-7.67086317e+002	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.01202776e-002	-1.93524292e-002	-5.18157232e-003	-2.62520868e-003	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	4.47377705e+001	-7.36461631e-002
