%time,revolution,shaft_angle,FAKz,FSKx,FSKy,FSKz,FKx,FKy,FK,FaK,FDK,FwK,FAKy
0.0,0.0,0.0,238.3275608993226,-8.572141152928388,59.42173478151463,245.62363251255974,-8.572141152928388,67.74431659921035,68.28450801931413,229.82871504021884,8.644117065102046,921.2310970992185,8.322581817695713
3.787878787878788e-05,0.002777777777777778,1.0,240.68203776571588,-8.656826734251286,60.00877179635293,248.05018846105366,-8.656826734251286,68.41357375797361,68.95910181726951,229.79310156563855,11.035642564026205,921.2286538534036,8.404801961620684
7.575757575757576e-05,0.005555555555555556,2.0,264.8765796614872,-9.527053524129792,66.04114860693126,272.9854130947127,-9.527053524129792,75.2908425890526,75.89120981128929,229.68627310394143,35.351760566569794,921.2213248601953,9.249693982121348
0.00011363636363636364,0.008333333333333333,3.0,319.9117918989646,-11.506554367006789,79.76296816015208,329.70545292082124,-11.506554367006789,90.93453410274779,91.65964371458512,229.5082655362582,90.59852677158435,921.2091123520759,11.171565942595713
0.00015151515151515152,0.011111111111111112,4.0,396.3920617218467,-14.2573888313965,98.83164109199885,408.5270613766412,-14.2573888313965,112.67395690774609,113.57241611209234,229.25913864780708,167.37454159536034,921.1920200490935,13.842315815747245
0.0001893939393939394,0.013888888888888888,5.0,489.47259777244784,-17.6052999609576,122.03922524906793,504.4571304575853,-17.6052999609576,139.13198500840653,140.24141984126786,228.93897610290605,260.83197690094346,921.1700531577295,17.092759759338602
0.00022727272727272727,0.016666666666666666,6.0,606.4938312784222,-21.814307629721338,151.215895689358,625.0608086321795,-21.814307629721338,172.39512696959872,173.7698012320558,228.5478854100114,378.31563072553723,921.1432183693116,21.17923128024072
0.0002651515151515151,0.019444444444444445,7.0,741.7374952902519,-26.678737801263114,184.93592833462165,764.4447720459895,-26.678737801263114,210.83797243103885,212.51918894419873,228.08599787680615,514.1036192749223,921.1115238579763,25.902044096417203
0.00030303030303030303,0.022222222222222223,8.0,899.3510204463208,-32.34776483342913,224.23339378285775,926.8834192417171,-32.34776483342913,255.63942346003182,257.67788557945033,227.5534685553657,672.3457461781077,921.074979278179,31.406029677174068
0.00034090909090909094,0.025,9.0,1075.4938701758465,-38.68325270257402,268.15073872102687,1108.4186408854973,-38.68325270257402,305.7078122512253,308.1455184017473,226.95047617743603,849.1989551553937,921.0335957617523,37.55707353019839
0.0003787878787878788,0.027777777777777776,10.0,1273.0228330496006,-45.78795408564508,317.4002405380248,1311.9946822145382,-45.78795408564508,361.8551774486815,364.74060123019746,226.2772230798656,1047.5215737798903,920.9873859145166,44.45493691065675
0.00041666666666666664,0.030555555555555555,11.0,1490.5475810628957,-53.61186180823045,371.63525152914576,1536.1786522379423,-53.61186180823045,423.6863200239253,427.0647837295424,225.53393512023774,1265.9222007228175,920.9363638124388,52.05106849477954
0.00045454545454545455,0.03333333333333333,12.0,1732.6406433405195,-62.31944012673274,431.99583124901545,1785.6830617923151,-62.31944012673274,492.50097576714325,496.42816574938377,224.72086158275727,1508.9759029838174,920.8805449973455,60.505144518127764
0.0004924242424242425,0.03611111111111111,13.0,1994.1435992779946,-71.72515150037866,497.19584099049445,2055.191572296763,-71.72515150037866,566.8328699543255,571.3527805291662,223.83827507445068,1771.5208430655157,920.8199464721887,69.637028963831
0.0005303030303030302,0.03888888888888889,14.0,2274.902883661006,-81.82347251136324,567.1969926453912,2344.5459173484182,-81.82347251136324,646.6383518618294,651.794629275511,222.88647141174556,2053.4030663323692,920.7545866958658,79.44135921643819
0.0005681818181818182,0.041666666666666664,15.0,2575.0523548042743,-92.61921776175745,642.0326608399793,2653.8840531508345,-92.61921776175745,731.9554705512815,737.7920644522735,221.86576949750093,2354.7561937888117,920.6844855775981,89.92280971130224
