%time,revolution,shaft_angle,FAKz,FSKx,FSKy,FSKz,FKx,FKy,FK,FaK,FDK,FwK,FAKy
0.0,0.0,0.0,238.28547328415095,-25.67012681483555,59.41124116047944,245.58025644273698,-25.67012681483555,84.4560536049299,88.27106208270372,230.95389922182284,8.644117065102046,921.2310970992185,25.044812444450468
3.787878787878788e-05,0.002777777777777778,1.0,240.62708185893172,-25.922384697940533,59.99506974987,247.99355015450863,-25.922384697940533,85.28599517286435,89.13849337437705,230.91688053233767,11.035642564026205,921.2237434387271,25.29092542299435
7.575757575757576e-05,0.005555555555555556,2.0,264.6995604959737,-28.51567572337959,65.99701277192881,272.80297473007835,-28.51567572337959,93.81805765301878,98.05596210198591,230.80583910895564,35.351760566569794,921.2016846972492,27.82104488108998
0.00011363636363636364,0.008333333333333333,3.0,319.4596724647111,-34.414898194888856,79.65024212456306,329.2394924697856,-34.414898194888856,113.22680669719,118.34143387929434,230.62081887833176,90.59852677158435,921.1649275940911,33.57656457262694
0.00015151515151515152,0.011111111111111112,4.0,395.55759281368495,-42.61280987947556,98.62358462569216,407.667046346621,-42.61280987947556,140.19836292190635,146.53133634757754,230.36189302301398,167.37454159536034,921.1134833258222,41.5747782962142
0.0001893939393939394,0.013888888888888888,5.0,488.17215215042955,-52.590033628400064,121.71498773932394,503.1168734753049,-52.590033628400064,173.0239484690943,180.83970355226765,230.02916393865414,260.83197690094346,921.0473675628656,51.308960729770355
0.00022727272727272727,0.016666666666666666,6.0,604.6080437682672,-65.13349279287924,150.74571605566445,623.1172903221559,-65.13349279287924,214.2925821314048,223.9725042051924,229.62276317415632,378.31563072553723,920.9666004447228,63.54686607574036
0.0002651515151515151,0.019444444444444445,7.0,739.1748886964672,-79.630171615847,184.29699875052054,761.803714763773,-79.630171615847,261.98741015455425,273.82178019847123,229.14285135481623,514.1036192749223,920.8712065738404,77.69041140403371
0.00030303030303030303,0.022222222222222223,8.0,895.9999460747517,-96.524693363901,223.39787710241544,923.4297563214128,-96.524693363901,317.5712662326896,331.91644365055026,228.58961808851947,672.3457461781077,920.7612150081154,94.17338913027413
0.00034090909090909094,0.025,9.0,1071.2614295707876,-115.40534288521904,267.0954727578151,1104.0566299125096,-115.40534288521904,379.68958608246805,396.8407425478524,227.96328185508202,849.1989551553937,920.6366592520445,112.59411332465297
0.0003787878787878788,0.027777777777777776,10.0,1267.8022544101736,-136.5783830558344,316.09860409217066,1306.6142827156518,-136.5783830558344,449.3499905100525,469.6478134618861,227.26408987883093,1047.5215737798903,920.4975772465177,133.2513864178819
0.00041666666666666664,0.030555555555555555,11.0,1484.2389158199692,-159.89477103867927,370.06232462352074,1529.6768558555764,-159.89477103867927,526.0621208223354,549.8251474510829,226.49231798453872,1265.9222007228175,920.344011357261,155.9997961988146
0.00045454545454545455,0.03333333333333333,12.0,1725.121720701935,-185.84470438379617,430.12115328400483,1777.9339576429625,-185.84470438379617,611.4387524785895,639.0583714967471,225.64827043683835,1508.9759029838174,920.1760083619317,181.31759919458477
0.0004924242424242425,0.03611111111111111,13.0,1985.3174393505105,-213.87518816583233,494.9952321630003,2046.0952115806758,-213.87518816583233,703.6605033855467,735.4459192474801,224.73227976326206,1771.5208430655157,919.9936194358701,208.66527122254644
0.0005303030303030302,0.03888888888888889,14.0,2264.673319131615,-243.96976657892552,564.6464757513227,2334.0031887221135,-243.96976657892552,802.6732330852323,838.9312046384226,223.74470656105916,2053.4030663323692,919.7969001365096,238.02675733390961
0.0005681818181818182,0.041666666666666664,15.0,2563.3226353895616,-276.14279717052784,639.1081133243981,2641.7952444535817,-276.14279717052784,908.5241786562165,949.5635985188754,222.6859392879651,2354.7561937888117,919.5859103864545,269.4160653318183
0.0006060606060606061,0.044444444444444446,16.0,2881.398690952665,-310.4086404489004,718.4133810101833,2969.608762486772,-310.4086404489004,1021.2605869182844,1067.3924819193799,221.5563940371057,2675.713846439277,919.3607144552267,302.8472059081011
0.000643939393939394,0.04722222222222222,17.0,3229.9808262478036,-347.9608566838442,805.3246686301316,3328.8622620698316,-347.9608566838442,1144.8093332957048,1196.5221132035592,220.35651429623528,3027.415949327339,919.1213809396882,339.48466466557323
0.0006818181818181819,0.05,18.0,3700.705151558166,-398.6712628156335,922.689424549468,3813.9971674012263,-398.6712628156335,1311.6492094477385,1370.898400480462,219.08677069152168,3502.0028994235727,918.8679827431464,388.9597848982704
0.0007196969696969697,0.05277777777777778,19.0,4427.142954664968,-476.92928783004567,1103.8107111878744,4562.673868158094,-476.92928783004567,1569.1221858497634,1640.0018230831374,217.7476607161024,4233.781235010812,918.6005970531469,465.31147466188884
0.0007575757575757576,0.05555555555555555,20.0,5470.972592890772,-589.3794461088405,1364.066670195234,5638.458920032981,-589.3794461088405,1939.0890607304937,2026.6806647669564,216.33970844365194,5284.768530973099,918.3193053179607,575.0223905352597
0.0007954545454545455,0.058333333333333334,21.0,6764.4789939648945,-728.7268972720868,1686.5740378399153,6971.5642466313075,-728.7268972720868,2397.549429471328,2505.8503861096924,214.86346422721167,6586.876171137976,918.0241932217755,710.9753916314127
0.0008333333333333333,0.06111111111111111,22.0,8156.1114765811335,-878.6453199776281,2033.5469854223197,8405.799650261639,-878.6453199776281,2890.7888449099873,3021.370176620966,213.31950438354528,7987.718114361802,917.7153506585946,857.2418594876674
0.0008712121212121212,0.06388888888888888,23.0,9334.217011261147,-1005.5608136486687,2327.281685522585,9619.97127111541,-1005.5608136486687,3308.3474262950563,3457.7905146233043,211.70843086329796,9173.924057202406,917.3928717048545,981.065740772471
0.0009090909090909091,0.06666666666666667,24.0,9606.040010964993,-1034.8438864999705,2395.054771165587,9900.115759380966,-1034.8438864999705,3404.690260449553,3558.48530122388,210.0308709072464,9448.921893936465,917.0568545907684,1009.635489283966
0.000946969696969697,0.06944444444444445,25.0,9616.555067717945,-1035.9766573591978,2397.676469265584,9910.952720183946,-1035.9766573591978,3408.417135548344,3562.380524942937,208.28747668894079,9461.238264779946,916.7074016704045,1010.7406662827601
0.000984848484848485,0.07222222222222222,26.0,9589.536399552724,-1033.0659778762647,2390.9399586924665,9883.106912525987,-1033.0659778762647,3398.8408485198242,3552.371662454874,206.47892494404903,9435.879321981929,916.3446193905073,1007.9008898273577
0.0010227272727272728,0.075,27.0,9567.682521710121,-1030.711693295322,2385.4911749755915,9860.584008167254,-1030.711693295322,3391.095129684713,3544.276057711517,204.60591658672718,9415.778075227945,915.968618258074,1005.6039547091214
0.0010606060606060605,0.07777777777777778,28.0,9563.214166475653,-1030.230324272101,2384.3770888889876,9855.978860361833,-1030.230324272101,3389.5114005382948,3542.6207891092254,202.66917631334763,9413.221847317034,915.5795128066917,1005.134311649307
0.0010984848484848484,0.08055555555555556,29.0,9561.57206404878,-1030.0534231083002,2383.9676667704316,9854.28648721991,-1030.0534231083002,3388.9293864999345,3542.0124846109657,200.66945219392963,9413.57042385034,915.1774215616501,1004.9617197295028
0.0011363636363636363,0.08333333333333333,30.0,9551.576970653561,-1028.9766671002853,2381.4756100959708,9843.985407740172,-1028.9766671002853,3385.38680317776,3538.309877408555,198.60751525162505,9405.582211628742,914.7624670038379,1003.9111930817892
0.0011742424242424242,0.08611111111111111,31.0,9545.01635330294,-1028.2699019036793,2379.8398644745216,9837.223946081673,-1028.2699019036793,3383.061508886803,3535.879546035534,196.48415903062144,9401.108812784647,914.3347755324329,1003.2216444122815
0.0012121212121212121,0.08888888888888889,32.0,9540.793244334585,-1027.8149528827573,2378.7869251496527,9832.871552420656,-1027.8149528827573,3381.5647029233714,3534.3151270686963,194.30019915283577,9399.046401629254,913.8944774264005,1002.777777773719
0.00125,0.09166666666666666,33.0,9538.128475669673,-1027.527881461165,2378.122523700391,9830.125205515533,-1027.527881461165,3380.620223001424,3533.3279835512394,192.05647286377845,9398.61068096262,913.4417068048092,1002.4976993010333
0.001287878787878788,0.09444444444444444,34.0,9536.329567021134,-1027.3340878047584,2377.6740053997532,9828.271225744393,-1027.3340878047584,3379.9826317829693,3532.661591367076,189.75383856797626,9399.104497718137,912.9766015859764,1002.3086263832158
0.0013257575757575758,0.09722222222222222,35.0,9534.588503008117,-1027.146525661792,2377.2399093865656,9826.476861443007,-1027.146525661792,3379.3655425681445,3532.0166272932493,187.39317535435234,9399.714506651422,912.499303445457,1002.1256331815791
0.0013636363636363637,0.1,36.0,9533.97506789325,-1027.0804412422333,2377.086962834502,9825.844646852904,-1027.0804412422333,3379.148121387448,3531.7893848669205,184.97538251196633,9401.515485406837,912.0099577728888,1002.061158552946
0.0014015151515151514,0.10277777777777777,37.0,9533.623508151431,-1027.0425682530363,2376.9993091461943,9825.482324591454,-1027.0425682530363,3379.0235172813263,3531.659152203686,182.50137903652606,9403.635992651116,911.5087136277036,1002.0242081351319
0.0014393939393939393,0.10555555555555556,38.0,9533.361423345863,-1027.0143342608317,2376.9339640650464,9825.21221641879,-1027.0143342608317,3378.9306259771142,3531.5620648578883,179.97210312808946,9405.901740117606,910.995723693724,1001.9966619120679
0.0014772727272727272,0.10833333333333334,39.0,9533.334209709383,-1027.0114025777127,2376.927178943413,9825.18416967413,-1027.0114025777127,3378.9209805870296,3531.5519837708543,177.3885116803792,9408.457968028517,910.4711442326532,1001.9938016436167
