%time,revolution,shaft_angle,FAKz,FSKx,FSKy,FSKz,FKx,FKy,FK,FaK,FDK,FwK,FAKy
0.001477273,0.1083333,39.0,11369.94,0.777146,2834.845,0,-2505.685,3889.9,4627.071,178.3125,11197.47,916.7528,994.7409
0.001515152,0.1111111,40.0,11333.86,0.7660444,2825.848,0,-2549.177,3837.857,4607.325,175.7225,11163.13,916.5297,991.5839
0.00155303,0.1138889,41.0,11295.96,0.7547096,2816.4,0,-2591.182,3784.73,4586.764,173.0794,11127.03,916.3019,988.2686
0.001590909,0.1166667,42.0,11260.37,0.7431448,2807.526,0,-2632.631,3731.592,4566.785,170.384,11093.33,916.0696,985.1549
0.001628788,0.1194444,43.0,11221.45,0.7313537,2797.822,0,-2672.206,3677.051,4545.479,167.6372,11056.38,915.8326,981.7499
0.001666667,0.1222222,44.0,11185.16,0.7193398,2788.772,0,-2711.296,3622.609,4524.867,164.84,11022.11,915.5912,978.5743
0.001704545,0.125,45.0,11146.31,0.7071068,2779.087,0,-2748.657,3567.027,4503.199,161.9932,10985.33,915.3454,975.1758
0.001742424,0.1277778,46.0,11106.8,0.6946584,2769.236,0,-2784.721,3510.799,4481.113,159.0979,10947.95,915.0952,971.7191
0.001780303,0.1305556,47.0,11068.91,0.6819984,2759.789,0,-2820.056,3454.48,4459.388,156.1549,10912.33,914.8408,968.4039
0.001818182,0.1333333,48.0,11033.2,0.6691306,2750.886,0,-2854.822,3398.2,4438.217,153.1653,10878.84,914.5822,965.28
0.001856061,0.1361111,49.0,11001.57,0.656059,2742.998,0,-2889.536,3342.369,4418.24,150.1301,10849.56,914.3195,962.5122
0.001893939,0.1388889,50.0,10979.75,0.6427876,2737.56,0,-2925.77,3288.201,4401.408,147.0502,10830.21,914.0529,960.604
0.001931818,0.1416667,51.0,10968.04,0.6293204,2734.638,0,-2963.699,3235.64,4387.81,143.9267,10820.92,913.7822,959.5787
0.001969697,0.1444444,52.0,10967.37,0.6156615,2734.474,0,-3003.692,3184.767,4377.774,140.7606,10822.69,913.5078,959.5209
0.002007576,0.1472222,53.0,10978.56,0.601815,2737.262,0,-3046.076,3135.604,4371.566,137.5529,10836.37,913.2295,960.4996
0.002045455,0.15,54.0,10999.44,0.5877853,2742.468,0,-3090.361,3087.572,4368.459,134.3047,10859.81,912.9476,962.3261
0.002083333,0.1527778,55.0,11028.65,0.5735764,2749.752,0,-3136.246,3040.286,4367.995,131.0171,10891.68,912.662,964.8822
0.002121212,0.1555556,56.0,11058.85,0.5591929,2757.281,0,-3181.684,2992.249,4367.684,127.6912,10924.59,912.373,967.5239
0.002159091,0.1583333,57.0,11089.68,0.544639,2764.968,0,-3226.565,2943.396,4367.414,124.328,10958.11,912.0805,970.2213
0.00219697,0.1611111,58.0,11117.73,0.5299193,2771.962,0,-3269.873,2893.12,4366.03,120.9286,10988.88,911.7848,972.6756
0.002234848,0.1638889,59.0,11139.54,0.5150381,2777.4,0,-3310.536,2840.873,4362.363,117.4941,11013.48,911.4857,974.5837
0.002272727,0.1666667,60.0,11154.2,0.5,2781.055,0,-3348.208,2786.61,4356.11,114.0257,11030.97,911.1835,975.8664
0.002310606,0.1694444,61.0,11162.16,0.4848096,2783.039,0,-3382.943,2730.527,4347.422,110.5245,11041.71,910.8783,976.5623
0.002348485,0.1722222,62.0,11166.16,0.4694716,2784.036,0,-3415.513,2673.178,4337.235,106.9916,11048.48,910.57,976.9124
0.002386364,0.175,63.0,11170.0,0.4539905,2784.993,0,-3447.043,2615.222,4326.834,103.4281,11055.08,910.2589,977.2482
0.002424242,0.1777778,64.0,11183.48,0.4383711,2788.354,0,-3480.572,2558.125,4319.535,99.83526,11071.4,909.9451,978.4276
0.002462121,0.1805556,65.0,11218.5,0.4226183,2797.087,0,-3519.894,2503.447,4319.364,96.2142,11109.34,909.6285,981.4918
0.0025,0.1833333,66.0,11256.19,0.4067366,2806.484,0,-3559.191,2448.271,4319.938,92.56606,11149.92,909.3094,984.7893
0.002537879,0.1861111,67.0,11291.93,0.3907311,2815.395,0,-3596.993,2391.961,4319.703,88.89204,11188.64,908.9877,987.9162
0.002575758,0.1888889,68.0,11319.49,0.3746066,2822.265,0,-3631.269,2333.775,4316.553,85.1933,11219.26,908.6637,990.3268
0.002613636,0.1916667,69.0,11335.45,0.3583679,2826.244,0,-3660.85,2273.453,4309.34,81.47103,11238.69,908.3374,991.723
0.002651515,0.1944444,70.0,11339.22,0.3420201,2827.186,0,-3685.454,2211.132,4297.868,77.72641,11245.83,908.0089,992.0535
0.002689394,0.1972222,71.0,11330.17,0.3255682,2824.928,0,-3704.786,2146.962,4281.925,73.96065,11240.4,907.6783,991.2614
0.002727273,0.2,72.0,11309.0,0.309017,2819.65,0,-3719.0,2081.251,4261.756,70.17493,11222.77,907.3457,989.4091
0.002765152,0.2027778,73.0,11276.03,0.2923717,2811.43,0,-3728.135,2014.254,4237.476,66.37046,11193.32,907.0112,986.5246
0.00280303,0.2055556,74.0,11235.04,0.2756374,2801.209,0,-3733.384,1946.542,4210.366,62.54844,11155.79,906.6749,982.9382
0.002840909,0.2083333,75.0,11192.08,0.258819,2790.499,0,-3736.743,1878.803,4182.481,58.71009,11116.69,906.3369,979.1803
0.002878788,0.2111111,76.0,11146.95,0.2419219,2779.247,0,-3738.131,1811.075,4153.747,54.85661,11075.15,905.9974,975.232
0.002916667,0.2138889,77.0,11104.89,0.2249511,2768.761,0,-3739.314,1743.817,4125.938,50.98921,11036.72,905.6564,971.5523
0.002954545,0.2166667,78.0,11061.4,0.2079117,2757.917,0,-3738.794,1676.681,4097.541,47.10912,10996.95,905.314,967.7471
0.002992424,0.2194444,79.0,11017.53,0.190809,2746.979,0,-3736.93,1609.785,4068.913,43.21753,10956.84,904.9703,963.9089
0.003030303,0.2222222,80.0,10973.66,0.1736482,2736.04,0,-3733.857,1543.177,4040.184,39.31569,10916.78,904.6254,960.0704
0.003068182,0.225,81.0,10931.71,0.1564345,2725.581,0,-3730.244,1476.982,4012.006,35.40479,10878.67,904.2795,956.4004
0.003106061,0.2277778,82.0,10896.25,0.1391731,2716.741,0,-3727.664,1411.402,3985.917,31.48605,10846.89,903.9326,953.2987
0.003143939,0.2305556,83.0,10871.14,0.1218693,2710.479,0,-3727.458,1346.502,3963.207,27.5607,10825.33,903.5849,951.1014
0.003181818,0.2333333,84.0,10857.52,0.1045285,2707.083,0,-3730.052,1282.163,3944.265,23.62995,10815.28,903.2365,949.9096
0.003219697,0.2361111,85.0,10855.91,0.08715574,2706.682,0,-3735.649,1218.219,3929.266,19.69502,10817.23,902.8873,949.769
0.003257576,0.2388889,86.0,10865.91,0.06975647,2709.175,0,-3744.128,1154.469,3918.073,15.75712,10830.77,902.5377,950.6438
0.003295455,0.2416667,87.0,10886.98,0.05233596,2714.428,0,-3755.316,1090.718,3910.507,11.81745,10855.37,902.1876,952.4869
0.003333333,0.2444444,88.0,10918.11,0.0348995,2722.191,0,-3768.871,1026.78,3906.234,7.877242,10890.02,901.8372,955.2108
0.003371212,0.2472222,89.0,10952.72,0.01745241,2730.82,0,-3782.519,962.4566,3903.047,3.937689,10928.11,901.4866,958.2389
0.003409091,0.25,90.0,10986.92,2.947812e-15,2739.347,0,-3794.91,897.7068,3899.643,6.648397e-13,10965.75,901.1359,961.2311
0.00344697,0.2527778,91.0,11022.15,-0.01745241,2748.13,0,-3806.528,832.549,3896.51,-3.934626,11004.56,900.7852,964.313
0.003484848,0.2555556,92.0,11055.82,-0.0348995,2756.525,0,-3816.472,767.0152,3892.784,-7.86499,11041.83,900.4346,967.2587
0.003522727,0.2583333,93.0,11088.72,-0.05233596,2764.73,0,-3825.006,701.139,3888.736,-11.7899,11078.26,900.0842,970.1377
0.003560606,0.2611111,94.0,11121.26,-0.06975647,2772.841,0,-3832.256,634.9453,3884.5,-15.70817,11114.51,899.7342,972.984
0.003598485,0.2638889,95.0,11153.14,-0.08715574,2780.79,0,-3838.113,568.4692,3879.983,-19.61861,11149.45,899.3845,975.7733
0.003636364,0.2666667,96.0,11183.41,-0.1045285,2788.336,0,-3842.247,501.777,3874.873,-23.52005,11183.41,899.0354,978.4212
0.003674242,0.2694444,97.0,11205.35,-0.1218693,2793.807,0,-3842.349,435.1933,3866.916,-27.41131,11208.8,898.687,980.3409
0.003712121,0.2722222,98.0,11214.76,-0.1391731,2796.155,0,-3836.996,369.0817,3854.706,-31.29122,11221.64,898.3392,981.1648
0.00375,0.275,99.0,11206.56,-0.1564345,2794.109,0,-3824.476,303.95,3836.535,-35.15863,11216.79,897.9924,980.447
0.003787879,0.2777778,100.0,11179.41,-0.1736482,2787.34,0,-3804.397,240.2028,3811.973,-39.01237,11193.63,897.6465,978.0716
0.003825758,0.2805556,101.0,11137.28,-0.190809,2776.836,0,-3778.158,177.9328,3782.346,-42.85131,11154.39,897.3016,974.386
0.003863636,0.2833333,102.0,11088.08,-0.2079117,2764.569,0,-3748.518,116.8638,3750.34,-46.6743,11109.86,896.9579,970.0815
0.003901515,0.2861111,103.0,11041.4,-0.2249511,2752.931,0,-3718.716,56.40765,3719.144,-50.48021,11065.59,896.6155,965.9975
0.003939394,0.2888889,104.0,11002.43,-0.2419219,2743.215,0,-3690.533,-3.885796,3690.535,-54.2679,11030.73,896.2745,962.5883
0.003977273,0.2916667,105.0,10986.97,-0.258819,2739.358,0,-3669.201,-65.50836,3669.786,-58.03628,11019.03,895.9349,961.2349
0.004015152,0.2944444,106.0,10974.12,-0.2756374,2736.157,0,-3647.703,-126.9056,3649.91,-61.78421,11010.37,895.597,960.1115
0.00405303,0.2972222,107.0,10962.55,-0.2923717,2733.272,0,-3625.576,-187.9705,3630.446,-65.51062,11002.06,895.2607,959.0992
0.004090909,0.3,108.0,10949.97,-0.309017,2730.133,0,-3602.087,-248.4683,3610.646,-69.21439,10993.76,894.9262,957.9978
0.004128788,0.3027778,109.0,10938.29,-0.3255682,2727.222,0,-3577.865,-308.5762,3591.147,-72.89446,10985.36,894.5936,956.9765
0.004166667,0.3055556,110.0,10926.19,-0.3420201,2724.206,0,-3552.497,-368.1379,3571.521,-76.54975,10977.6,894.263,955.918
0.004204545,0.3083333,111.0,10914.51,-0.3583679,2721.294,0,-3526.258,-427.2304,3552.045,-80.17919,10970.2,893.9345,954.8962
0.004242424,0.3111111,112.0,10902.59,-0.3746066,2718.322,0,-3498.949,-485.7607,3532.507,-83.78174,10962.85,893.6082,953.8534
0.004280303,0.3138889,113.0,10891.27,-0.3907311,2715.498,0,-3470.84,-543.8174,3513.185,-87.35635,10955.76,893.2841,952.8625
0.004318182,0.3166667,114.0,10880.43,-0.4067366,2712.796,0,-3441.908,-601.3789,3494.051,-90.90198,10949.11,892.9625,951.9143
0.004356061,0.3194444,115.0,10870.13,-0.4226183,2710.227,0,-3412.175,-658.4431,3475.124,-94.41762,10942.95,892.6434,951.0127
0.004393939,0.3222222,116.0,10859.74,-0.4383711,2707.637,0,-3381.456,-714.9109,3456.204,-97.90226,10936.7,892.3268,950.104
0.004431818,0.325,117.0,10850.16,-0.4539905,2705.249,0,-3350.039,-770.9009,3437.593,-101.3549,10931.27,892.0129,949.266
0.004469697,0.3277778,118.0,10840.74,-0.4694716,2702.901,0,-3317.731,-826.3075,3419.082,-104.7745,10926.25,891.7018,948.4421
0.004507576,0.3305556,119.0,10831.4,-0.4848096,2700.572,0,-3284.517,-881.1034,3400.646,-108.1602,10921.34,891.3936,947.625
0.004545455,0.3333333,120.0,10823.33,-0.5,2698.56,0,-3250.76,-935.4753,3382.684,-111.511,10917.01,891.0884,946.9191
0.004583333,0.3361111,121.0,10815.06,-0.5150381,2696.498,0,-3216.031,-989.1708,3364.716,-114.8258,10912.94,890.7862,946.1954
0.004621212,0.3388889,122.0,10807.35,-0.5299193,2694.576,0,-3180.565,-1042.308,3346.999,-118.1039,10909.31,890.4871,945.5209
0.004659091,0.3416667,123.0,10800.06,-0.544639,2692.757,0,-3144.327,-1094.854,3329.489,-121.3442,10906.09,890.1913,944.8828
0.00469697,0.3444444,124.0,10793.19,-0.5591929,2691.045,0,-3107.328,-1146.8,3312.195,-124.5458,10903.21,889.8989,944.2818
0.004734848,0.3472222,125.0,10786.72,-0.5735764,2689.432,0,-3069.57,-1198.133,3295.115,-127.7079,10900.71,889.6098,943.7158
0.004772727,0.35,126.0,10780.6,-0.5877853,2687.904,0,-3031.045,-1248.833,3278.234,-130.8295,10898.59,889.3243,943.1799
0.004810606,0.3527778,127.0,10774.69,-0.601815,2686.431,0,-2991.727,-1298.865,3261.515,-133.9098,10896.73,889.0424,942.663
0.004848485,0.3555556,128.0,10769.21,-0.6156615,2685.065,0,-2951.685,-1348.26,3245.035,-136.9479,10895.25,888.7641,942.1834
0.004886364,0.3583333,129.0,10764.18,-0.6293204,2683.812,0,-2910.935,-1397.017,3228.807,-139.9429,10894.06,888.4896,941.744
0.004924242,0.3611111,130.0,10759.51,-0.6427876,2682.647,0,-2869.455,-1445.104,3212.802,-142.8941,10893.16,888.219,941.335
0.004962121,0.3638889,131.0,10755.1,-0.656059,2681.548,0,-2827.235,-1492.494,3196.998,-145.8006,10892.52,887.9523,940.9496
0.005,0.3666667,132.0,10750.91,-0.6691306,2680.504,0,-2784.273,-1539.165,3181.384,-148.6616,10892.15,887.6897,940.583
0.005037879,0.3694444,133.0,10747.09,-0.6819984,2679.55,0,-2740.614,-1585.141,3166.013,-151.4763,10891.94,887.4311,940.2483
0.005075758,0.3722222,134.0,10743.43,-0.6946584,2678.637,0,-2696.222,-1630.366,3150.826,-154.244,10891.94,887.1767,939.928
0.005113636,0.375,135.0,10740.0,-0.7071068,2677.783,0,-2651.125,-1674.845,3135.852,-156.9638,10892.12,886.9265,939.6284
0.005151515,0.3777778,136.0,10736.71,-0.7193398,2676.962,0,-2605.308,-1718.543,3121.061,-159.635,10892.41,886.6807,939.3403
0.005189394,0.3805556,137.0,10733.53,-0.7313537,2676.17,0,-2558.782,-1761.447,3106.454,-162.2569,10892.78,886.4393,939.0624
0.005227273,0.3833333,138.0,10728.95,-0.7431448,2675.027,0,-2511.201,-1803.161,3091.524,-164.8288,10891.59,886.2023,938.6612
0.005265152,0.3861111,139.0,10718.8,-0.7547096,2672.497,0,-2461.649,-1842.602,3074.882,-167.35,10884.74,885.9699,937.7734
0.00530303,0.3888889,140.0,10701.64,-0.7660444,2668.218,0,-2409.889,-1879.32,3056.045,-169.8197,10870.79,885.7422,936.272
0.005340909,0.3916667,141.0,10683.96,-0.777146,2663.811,0,-2357.465,-1914.928,3037.202,-172.2374,10856.33,885.5191,934.7257
0.005378788,0.3944444,142.0,10672.07,-0.7880108,2660.846,0,-2305.758,-1951.082,3020.47,-174.6022,10847.47,885.3007,933.685
0.005416667,0.3972222,143.0,10670.53,-0.7986355,2660.462,0,-2255.669,-1989.067,3007.396,-176.9137,10848.92,885.0872,933.5504
0.005454545,0.4,144.0,10688.77,-0.809017,2665.01,0,-2209.013,-2031.551,3001.157,-179.1712,10870.16,884.8786,935.1462
0.005492424,0.4027778,145.0,10733.92,-0.819152,2676.266,0,-2166.957,-2080.693,3004.161,-181.374,10918.23,884.6749,939.0961
0.005530303,0.4055556,146.0,10782.55,-0.8290376,2688.393,0,-2124.522,-2130.205,3008.549,-183.5216,10969.76,884.4763,943.3513
0.005568182,0.4083333,147.0,10832.54,-0.8386706,2700.855,0,-2081.254,-2179.495,3013.605,-185.6134,11022.54,884.2827,947.7242
0.005606061,0.4111111,148.0,10881.64,-0.8480481,2713.097,0,-2036.724,-2227.915,3018.584,-187.6488,11074.36,884.0943,952.02
0.005643939,0.4138889,149.0,10929.51,-0.8571673,2725.033,0,-1990.892,-2275.333,3023.374,-189.6274,11124.94,883.911,956.2082
0.005681818,0.4166667,150.0,10978.65,-0.8660254,2737.284,0,-1944.225,-2322.444,3028.821,-191.5484,11176.73,883.733,960.5071
0.005719697,0.4194444,151.0,11018.62,-0.8746197,2747.25,0,-1894.922,-2366.162,3031.411,-193.4115,11219.23,883.5603,964.0041
0.005757576,0.4222222,152.0,11048.11,-0.8829476,2754.603,0,-1842.916,-2405.997,3030.703,-195.2161,11251.09,883.393,966.5844
0.005795455,0.425,153.0,11063.24,-0.8910065,2758.375,0,-1787.754,-2440.677,3025.387,-196.9618,11268.55,883.231,967.9079
0.005833333,0.4277778,154.0,11063.66,-0.898794,2758.481,0,-1729.624,-2469.969,3015.352,-198.6481,11271.31,883.0745,967.9451
0.005871212,0.4305556,155.0,11049.55,-0.9063078,2754.963,0,-1668.799,-2493.801,3000.655,-200.2745,11259.34,882.9235,966.7106
0.005909091,0.4333333,156.0,11021.5,-0.9135455,2747.968,0,-1605.617,-2512.239,2981.501,-201.8406,11233.31,882.7781,964.2562
0.00594697,0.4361111,157.0,10980.2,-0.9205049,2737.67,0,-1540.423,-2525.395,2958.128,-203.346,11193.98,882.6382,960.6427
0.005984848,0.4388889,158.0,10931.16,-0.9271839,2725.443,0,-1474.196,-2534.903,2932.403,-204.7903,11146.9,882.504,956.3522
0.006022727,0.4416667,159.0,10878.96,-0.9335804,2712.429,0,-1407.676,-2542.155,2905.874,-206.1731,11096.41,882.3755,951.7854
0.006060606,0.4444444,160.0,10825.42,-0.9396926,2699.08,0,-1341.165,-2547.716,2879.163,-207.494,11044.59,882.2527,947.1013
0.006098485,0.4472222,161.0,10772.47,-0.9455186,2685.879,0,-1274.938,-2552.2,2852.927,-208.7528,10993.32,882.1356,942.4693
0.006136364,0.45,162.0,10719.64,-0.9510565,2672.707,0,-1208.956,-2555.468,2827.011,-209.949,10942.22,882.0243,937.8473
0.006174242,0.4527778,163.0,10666.38,-0.9563048,2659.426,0,-1143.179,-2557.35,2801.231,-211.0823,10890.46,881.9188,933.1871
0.006212121,0.4555556,164.0,10616.84,-0.9612617,2647.075,0,-1078.059,-2559.203,2777.001,-212.1524,10842.41,881.8192,928.8529
0.00625,0.4583333,165.0,10577.67,-0.9659258,2637.31,0,-1014.188,-2563.219,2756.568,-213.1592,10804.65,881.7255,925.4265
0.006287879,0.4611111,166.0,10549.51,-0.9702957,2630.289,0,-951.4687,-2569.657,2740.152,-214.1022,10777.87,881.6377,922.9629
0.006325758,0.4638889,167.0,10535.31,-0.9743701,2626.747,0,-889.9791,-2579.538,2728.751,-214.9812,10765.03,881.5558,921.7201
0.006363636,0.4666667,168.0,10535.26,-0.9781476,2626.737,0,-829.5158,-2592.988,2722.441,-215.7961,10766.37,881.4799,921.7162
0.006401515,0.4694444,169.0,10549.61,-0.9816272,2630.314,0,-769.869,-2610.133,2721.303,-216.5466,10781.97,881.41,922.9715
0.006439394,0.4722222,170.0,10576.95,-0.9848078,2637.129,0,-710.7149,-2630.548,2724.867,-217.2325,10810.49,881.3461,925.3628
0.006477273,0.475,171.0,10615.64,-0.9876883,2646.776,0,-651.748,-2653.724,2732.586,-217.8536,10850.37,881.2882,928.7482
0.006515152,0.4777778,172.0,10663.5,-0.9902681,2658.71,0,-592.6667,-2678.947,2743.722,-218.4097,10899.29,881.2363,932.9356
0.00655303,0.4805556,173.0,10712.84,-0.9925462,2671.012,0,-532.9511,-2703.652,2755.68,-218.9008,10949.72,881.1906,937.2524
0.006590909,0.4833333,174.0,10763.29,-0.9945219,2683.59,0,-472.5754,-2727.702,2768.337,-219.3267,11001.13,881.1509,941.666
0.006628788,0.4861111,175.0,10811.94,-0.9961947,2695.719,0,-411.4286,-2750.105,2780.711,-219.6872,11050.69,881.1172,945.9219
0.006632576,0.4863889,175.1,10822.38,-0.9963453,2698.321,0,-405.4836,-2754.159,2783.847,-219.7197,11061.2,881.1142,946.8352
0.006636364,0.4866667,175.2,10822.26,-0.9964929,2698.294,0,-399.1409,-2754.66,2783.427,-219.7515,11061.2,881.1113,946.8255
0.006640152,0.4869444,175.3,10831.49,-0.9966374,2700.595,0,-393.1323,-2758.287,2786.162,-219.7826,11070.5,881.1084,947.633
0.006643939,0.4872222,175.4,10831.42,-0.9967789,2700.576,0,-386.7835,-2758.778,2785.76,-219.8131,11070.5,881.1055,947.6263
0.006647727,0.4875,175.5,10841.74,-0.9969173,2703.15,0,-380.7953,-2762.751,2788.87,-219.8429,11080.93,881.1027,948.5295
0.006651515,0.4877778,175.6,10841.67,-0.9970528,2703.131,0,-374.4389,-2763.221,2788.475,-219.8721,11080.93,881.1,948.5229
0.006655303,0.4880556,175.7,10850.75,-0.9971851,2705.395,0,-368.3891,-2766.755,2791.172,-219.9007,11090.11,881.0973,949.3173
0.006659091,0.4883333,175.8,10850.67,-0.9973145,2705.377,0,-362.0259,-2767.204,2790.785,-219.9285,11090.11,881.0947,949.3109
0.006662879,0.4886111,175.9,10860.89,-0.9974408,2707.923,0,-355.9954,-2771.097,2793.871,-219.9557,11100.42,881.0922,950.2044
0.006666667,0.4888889,176.0,10860.82,-0.9975641,2707.906,0,-349.6248,-2771.526,2793.491,-219.9823,11100.42,881.0897,950.1983
0.006670455,0.4891667,176.1,10870.92,-0.9976843,2710.424,0,-343.5712,-2775.36,2796.545,-220.0082,11110.62,881.0873,951.0819
0.006674242,0.4894444,176.2,10870.85,-0.9978015,2710.407,0,-337.1934,-2775.767,2796.173,-220.0335,11110.62,881.085,951.076
0.00667803,0.4897222,176.3,10879.76,-0.9979156,2712.63,0,-331.085,-2779.182,2798.834,-220.0581,11119.62,881.0827,951.856
0.006681818,0.49,176.4,10879.7,-0.9980267,2712.613,0,-324.7007,-2779.568,2798.469,-220.082,11119.62,881.0804,951.8502
0.006685606,0.4902778,176.5,10889.66,-0.9981348,2715.096,0,-318.6055,-2783.312,2801.488,-220.1053,11129.67,881.0783,952.7215
0.006689394,0.4905556,176.6,10889.59,-0.9982398,2715.08,0,-312.2141,-2783.676,2801.13,-220.1279,11129.67,881.0762,952.7159
0.006693182,0.4908333,176.7,10898.31,-0.9983418,2717.253,0,-306.0656,-2786.981,2803.737,-220.1499,11138.47,881.0741,953.4783
0.00669697,0.4911111,176.8,10898.24,-0.9984408,2717.237,0,-299.6679,-2787.323,2803.386,-220.1712,11138.47,881.0721,953.4728
0.006700758,0.4913889,176.9,10907.97,-0.9985367,2719.664,0,-293.5299,-2790.948,2806.341,-220.1919,11148.29,881.0702,954.3241
