%time,revolution,shaft_angle,FAKz,FSKx,FSKy,FSKz,FKx,FKy,FK,FaK,FDK,FwK,FAKy
0.0,0.0,0.0,238.33282666188245,-0.0,59.423047683577124,245.62905947922283,-0.0,59.423047683577124,59.423047683577124,229.6887095967804,8.644117065102046,921.2310970992185,0.0
3.787878787878788e-05,0.002777777777777778,1.0,240.68936945781277,-0.0,60.01059979250091,248.05774460285494,-0.0,60.01059979250091,60.01059979250091,229.65372689378657,11.035642564026205,921.2310970992185,0.0
7.575757575757576e-05,0.005555555555555556,2.0,264.9005500074451,-0.0,66.0471250854164,273.01011725995716,-0.0,66.0471250854164,66.0471250854164,229.54878944087528,35.351760566569794,921.2310970992185,0.0
0.00011363636363636364,0.008333333333333333,3.0,319.97245597459556,-0.0,79.77809341297346,329.7679741439784,-0.0,79.77809341297346,79.77809341297346,229.37392920301122,90.59852677158435,921.2310970992185,0.0
0.00015151515151515152,0.011111111111111112,4.0,396.50374103967715,-0.0,98.85948587327242,408.6421596037138,-0.0,98.85948587327242,98.85948587327242,229.1291994443168,167.37454159536034,921.2310970992185,0.0
0.0001893939393939394,0.013888888888888888,5.0,489.6466516127907,-0.0,122.08262174546779,504.6365127176834,-0.0,122.08262174546779,122.08262174546779,228.81467471184726,260.83197690094346,921.2310970992185,0.0
0.00022727272727272727,0.016666666666666666,6.0,606.7460815384202,-0.0,151.2787887429,625.3207811881405,-0.0,151.2787887429,151.2787887429,228.43045081288295,378.31563072553723,921.2310970992185,0.0
0.0002651515151515151,0.019444444444444445,7.0,742.0802640606678,-0.0,185.02139018758646,764.7980342124956,-0.0,185.02139018758646,185.02139018758646,227.97664478574558,514.1036192749223,921.2310970992185,0.0
0.00030303030303030303,0.022222222222222223,8.0,899.7991410422549,-0.0,224.34512279607486,927.3452584354791,-0.0,224.34512279607486,224.34512279607486,227.45339486414713,672.3457461781077,921.2310970992185,0.0
0.00034090909090909094,0.025,9.0,1076.0598155904763,-0.0,268.2918447609748,1109.001911943283,-0.0,268.2918447609748,268.2918447609748,226.86086043508251,849.1989551553937,921.2310970992185,0.0
0.0003787878787878788,0.027777777777777776,10.0,1273.7207957701692,-0.0,317.5742621892031,1312.7140121071343,-0.0,317.5742621892031,317.5742621892031,226.1992219902789,1047.5215737798903,921.2310970992185,0.0
0.00041666666666666664,0.030555555555555555,11.0,1491.3908817940335,-0.0,371.8455100162366,1537.0477694650938,-0.0,371.8455100162366,371.8455100162366,225.46868107121597,1265.9222007228175,921.2310970992185,0.0
0.00045454545454545455,0.03333333333333333,12.0,1733.645363191552,-0.0,432.2463360428903,1786.7185397644676,-0.0,432.2463360428903,432.2463360428903,224.6694602077346,1508.9759029838174,921.2310970992185,0.0
