degree,velocity,acceleration
135.07504168982769,-2303.623779296875,213391.609375
136.07559755419678,-2285.490234375,221565.1875
137.0761534185659,-2266.67626953125,229692.125
138.07670928293496,-2247.187744140625,237770.015625
139.07726514730405,-2227.027587890625,245796.65625
140.07782101167314,-2206.2001953125,253769.859375
141.07837687604226,-2184.710693359375,261687.328125
142.07893274041135,-2162.563720703125,269547.03125
143.07948860478044,-2139.762939453125,277346.3125
144.08004446914953,-2116.315185546875,285083.3125
145.08060033351862,-2092.224609375,292755.53125
146.0811561978877,-2067.497314453125,300360.84375
147.0817120622568,-2042.1385498046875,307896.8125
148.08226792662592,-2016.154296875,315361.21875
149.082823790995,-1989.5511474609375,322751.78125
150.0833796553641,-1962.3345947265625,330066.1875
151.0839355197332,-1934.5115966796875,337302.09375
152.08449138410228,-1906.0888671875,344457.4375
153.08504724847137,-1877.0726318359375,351529.625
154.0856031128405,-1847.4703369140625,358516.5
155.08615897720958,-1817.2890625,365415.78125
156.08671484157867,-1786.5360107421875,372225.15625
157.08727070594773,-1755.2196044921875,378942.1875
158.08782657031685,-1723.3468017578125,385564.8125
159.08838243468594,-1690.9256591796875,392090.53125
160.08893829905503,-1657.96484375,398517.21875
161.08949416342415,-1624.47216796875,404842.4375
162.09005002779324,-1590.4564208984375,411064.15625
163.0906058921623,-1555.926513671875,417179.875
164.0911617565314,-1520.89111328125,423187.3125
165.0917176209005,-1485.3587646484375,429084.3125
166.0922734852696,-1449.3399658203125,434868.71875
167.0928293496387,-1412.8436279296875,440538.21875
168.0933852140078,-1375.8792724609375,446090.53125
169.09394107837687,-1338.4573974609375,451523.5
170.09449694274596,-1300.5872802734375,456835.0
171.09505280711505,-1262.2794189453125,462022.75
172.09560867148417,-1223.544189453125,467084.6875
173.09616453585326,-1184.392333984375,472018.5
174.09672040022235,-1144.8338623046875,476822.40625
175.09727626459144,-1104.8809814453125,481493.90625
176.09783212896053,-1064.5443115234375,486031.3125
177.09838799332962,-1023.8345947265625,490432.21875
178.0989438576987,-982.7639770507812,494694.8125
179.09949972206783,-941.3436889648438,498817.0625
180.10005558643692,-899.585693359375,502796.96875
181.100611450806,-857.5018920898438,506632.59375
182.1011673151751,-815.104248046875,510322.21875
183.1017231795442,-772.4051513671875,513863.5
184.10227904391328,-729.4164428710938,517255.09375
185.10283490828238,-686.1517944335938,520494.84375
186.1033907726515,-642.6234130859375,523581.09375
187.10394663702056,-598.8441162109375,526512.125
188.10450250138965,-554.8270874023438,529286.25
189.10505836575877,-510.585205078125,531901.75
190.10561423012786,-466.13201904296875,534357.125
191.10617009449695,-421.4808654785156,536650.6875
192.10672595886606,-376.6451721191406,538780.9375
193.10728182323513,-331.6382141113281,540746.5625
194.10783768760422,-286.4748229980469,542545.875
195.1083935519733,-241.16842651367188,544177.625
196.10894941634243,-195.73301696777344,545640.5
197.10950528071152,-150.18260192871094,546933.125
198.1100611450806,-104.53168487548828,548054.375
199.1106170094497,-58.7944221496582,549003.125
200.1111728738188,-12.985295295715332,549778.125
201.11172873818788,32.88120651245117,550378.4375
202.11228460255697,78.79045104980469,550803.0625
203.1128404669261,124.72827911376953,551050.9375
204.11339633129518,170.67884826660156,551121.3125
205.11395219566427,216.6278076171875,551013.5625
206.11450806003336,262.5604248046875,550726.625
207.11506392440245,308.4614562988281,550260.0625
208.11561978877154,354.3162536621094,549612.9375
209.11617565314063,400.10931396484375,548785.125
210.11673151750975,445.8260498046875,547775.875
211.11728738187884,491.4509582519531,546585.0
212.1178432462479,536.9697265625,545212.125
213.11839911061702,582.36572265625,543657.0
214.1189549749861,627.6243286132812,541919.1875
215.1195108393552,672.7304077148438,539999.125
216.1200667037243,717.6688842773438,537896.3125
217.1206225680934,762.4244384765625,535611.0
218.12117843246247,806.98193359375,533143.3125
219.12173429683156,851.3258056640625,530493.375
220.12229016120068,895.4413452148438,527661.5625
221.12284602556977,939.3137817382812,524648.3125
222.12340188993886,982.9267578125,521453.9375
223.12395775430795,1026.26611328125,518079.15625
224.12451361867704,1069.3162841796875,514524.375
225.12506948304613,1112.0626220703125,510790.375
226.12562534741522,1154.489990234375,506878.0
227.12618121178434,1196.5841064453125,502788.0
228.12673707615343,1238.329833984375,498521.3125
229.12729294052252,1279.7122802734375,494079.1875
230.1278488048916,1320.71728515625,489462.53125
231.12840466926068,1361.330322265625,484672.59375
232.12896053362982,1401.5360107421875,479710.625
233.1295163979989,1441.321533203125,474577.9375
234.130072262368,1480.67138671875,469276.34375
235.1306281267371,1519.572998046875,463806.875
236.13118399110618,1558.01171875,458171.4375
237.13173985547525,1595.97265625,452371.6875
238.13229571984434,1633.4444580078125,446409.34375
239.13285158421348,1670.4111328125,440286.46875
240.13340744858257,1706.8614501953125,434004.625
241.13396331295166,1742.781005859375,427566.25
242.13451917732075,1778.1575927734375,420973.125
243.13507504168982,1812.977783203125,414227.8125
244.1356309060589,1847.2298583984375,407332.03125
245.136186770428,1880.9007568359375,400288.4375
246.13674263479714,1913.9776611328125,393099.65625
247.13729849916623,1946.4500732421875,385767.78125
248.13785436353533,1978.30419921875,378295.8125
249.1384102279044,2009.5303955078125,370685.8125
250.13896609227348,2040.1153564453125,362941.0625
251.13952195664257,2070.050537109375,355064.0
252.14007782101166,2099.322021484375,347057.65625
253.1406336853808,2127.921875,338924.6875
254.1411895497499,2155.83837890625,330668.21875
255.14174541411896,2183.06005859375,322291.65625
256.14230127848805,2209.580078125,313797.5
257.14285714285717,2235.3857421875,305189.53125
258.14341300722623,2260.469970703125,296470.375
259.1439688715953,2284.822021484375,287643.96875
260.14452473596447,2308.434326171875,278712.96875
261.14508060033353,2331.29736328125,269681.46875
262.14563646470265,2353.4033203125,260552.25
263.1461923290717,2374.74365234375,251329.5
264.14674819344077,2395.312744140625,242016.140625
265.1473040578099,2415.100341796875,232616.03125
266.14785992217895,2434.100830078125,223133.140625
267.1484157865481,2452.3076171875,213570.5625
268.1489716509172,2469.713623046875,203932.5625
269.1495275152863,2486.31396484375,194222.421875
270.15008337965537,2502.099853515625,184444.390625
271.15063924402443,2517.0693359375,174601.90625
272.15119510839355,2531.21484375,164699.1875
273.1517509727626,2544.53271484375,154739.65625
274.1523068371318,2557.018310546875,144727.53125
275.15286270150085,2568.665771484375,134666.96875
276.1534185658699,2579.473388671875,124561.4609375
277.15397443023903,2589.4365234375,114415.40625
278.1545302946081,2598.552490234375,104232.328125
279.1550861589772,2606.8173828125,94016.7734375
280.1556420233463,2614.229736328125,83772.203125
281.15619788771545,2620.7861328125,73503.171875
282.1567537520845,2626.48681640625,63213.16796875
283.1573096164536,2631.328125,52906.5234375
284.1578654808227,2635.308837890625,42587.51953125
285.15842134519175,2638.428955078125,32259.6484375
286.1589772095609,2640.68798828125,21927.48046875
287.15953307392994,2642.085693359375,11594.4892578125
288.16008893829905,2642.621826171875,1265.25439453125
289.1606448026682,2642.296875,-9056.7763671875
290.16120066703724,2641.112060546875,-19367.0703125
291.16175653140635,2639.06787109375,-29662.22265625
292.1623123957754,2636.166015625,-39937.9609375
293.16286826014453,2632.40869140625,-50190.12890625
294.1634241245136,2627.797119140625,-60415.28125
295.1639799888827,2622.334228515625,-70609.1171875
296.16453585325183,2616.0234375,-80768.1875
297.1650917176209,2608.8671875,-90888.1796875
298.16564758199,2600.867919921875,-100965.8671875
299.1662034463591,2592.03125,-110996.875
300.1667593107282,2582.35986328125,-120978.0234375
301.1673151750973,2571.858154296875,-130905.4296875
302.1678710394664,2560.531494140625,-140775.09375
303.1684269038355,2548.384033203125,-150583.984375
304.16898276820456,2535.422119140625,-160327.953125
305.1695386325737,2521.650146484375,-170004.046875
306.17009449694274,2507.07421875,-179608.25
307.1706503613118,2491.70068359375,-189137.65625
308.171206225681,2475.5361328125,-198588.5
309.17176209005004,2458.586669921875,-207957.6875
310.17231795441916,2440.85986328125,-217241.671875
311.1728738187882,2422.3623046875,-226437.6875
312.17342968315734,2403.10107421875,-235542.265625
313.1739855475264,2383.08544921875,-244552.140625
314.17454141189546,2362.32275390625,-253464.6875
315.17509727626464,2340.8212890625,-262276.53125
316.1756531406337,2318.588623046875,-270985.15625
317.1762090050028,2295.634765625,-279587.125
318.1767648693719,2271.968017578125,-288080.34375
319.17732073374094,2247.59814453125,-296461.46875
320.17787659811006,2222.53369140625,-304728.40625
321.1784324624791,2196.78466796875,-312878.1875
322.1789883268483,2170.361572265625,-320908.0625
323.17954419121736,2143.2734375,-328816.15625
324.1801000555865,2115.53173828125,-336599.53125
325.18065591995554,2087.14599609375,-344256.3125
326.1812117843246,2058.127197265625,-351783.75
327.1817676486937,2028.4866943359375,-359180.21875
328.1823235130628,1998.23486328125,-366443.0625
329.18287937743196,1967.38232421875,-373570.6875
330.183435241801,1935.9417724609375,-380561.0
331.1839911061701,1903.92431640625,-387411.6875
332.1845469705392,1871.3411865234375,-394121.5625
333.18510283490826,1838.2052001953125,-400688.34375
334.1856586992774,1804.5264892578125,-407110.65625
335.18621456364644,1770.3197021484375,-413386.53125
336.1867704280156,1735.594970703125,-419514.96875
337.1873262923847,1700.365966796875,-425493.96875
338.18788215675374,1664.6436767578125,-431322.59375
339.18843802112286,1628.4422607421875,-436999.125
340.1889938854919,1591.7745361328125,-442522.4375
341.18954974986104,1554.65185546875,-447891.28125
342.1901056142301,1517.0889892578125,-453104.5625
343.1906614785992,1479.096923828125,-458161.4375
344.19121734296834,1440.69091796875,-463060.5625
345.1917732073374,1401.8818359375,-467801.4375
346.1923290717065,1362.68505859375,-472382.78125
347.1928849360756,1323.112060546875,-476804.125
348.1934408004447,1283.1773681640625,-481064.78125
349.19399666481377,1242.8946533203125,-485163.75
350.1945525291829,1202.2760009765625,-489100.8125
351.195108393552,1161.3372802734375,-492875.34375
352.19566425792107,1120.0889892578125,-496486.84375
353.1962201222902,1078.548095703125,-499934.96875
354.19677598665925,1036.72509765625,-503219.4375
355.19733185102837,994.63623046875,-506339.8125
356.1978877153974,952.2929077148438,-509296.0625
357.19844357976655,909.7109375,-512088.03125
358.19899944413567,866.902099609375,-514715.625
359.1995553085047,823.8809204101562,-517178.875
0.2001111728738465,780.6625366210938,-519477.59375
1.2006670372429085,737.2579956054688,-521612.0625
2.2012229016120273,693.6834106445312,-523582.28125
3.2017787659810892,649.950439453125,-525388.75
4.202334630350208,606.0746459960938,-527031.375
5.202890494719327,562.067626953125,-528510.5
6.203446359088389,517.9453125,-529826.625
7.204002223457508,473.7189025878906,-530980.1875
8.20455808782657,429.4029235839844,-531971.5
9.205113952195632,385.01226806640625,-532800.9375
10.20566981656475,340.5578918457031,-533469.375
11.20622568093387,296.055908203125,-533977.125
12.206781545302988,251.516845703125,-534325.0
13.20733740967205,206.9567108154297,-534513.4375
14.207893274041112,162.38629150390625,-534543.5625
15.20844913841023,117.82121276855469,-534415.75
16.209005002779293,73.27207946777344,-534130.875
17.20956086714841,28.753084182739258,-533689.8125
18.21011673151753,-15.721268653869629,-533093.625
19.21067259588665,-60.140830993652344,-532342.875
20.21122846025571,-104.49007415771484,-531438.75
21.211784324624773,-148.75881958007812,-530382.1875
22.212340188993892,-192.93182373046875,-529174.125
23.212896053362954,-236.99916076660156,-527815.6875
24.21345191773213,-280.9458312988281,-526308.0
25.21400778210119,-324.7616882324219,-524651.875
26.214563646470253,-368.433349609375,-522848.78125
27.215119510839372,-411.9473876953125,-520899.78125
28.215675375208434,-455.294189453125,-518806.0625
29.216231239577553,-498.458984375,-516568.6875
30.216787103946615,-541.4326171875,-514189.125
31.21734296831579,-584.2007446289062,-511668.53125
32.21789883268485,-626.7542114257812,-509008.125
33.218454697053915,-669.0786743164062,-506209.34375
34.21901056142303,-711.165283203125,-503273.5625
35.219566425792095,-753.0015869140625,-500201.90625
36.220122290161214,-794.5747680664062,-496996.0
37.220678154530276,-835.8763427734375,-493656.96875
38.221234018899395,-876.8929443359375,-490186.5625
39.221789883268514,-917.61572265625,-486585.8125
40.222345747637576,-958.0320434570312,-482856.5
41.222901612006694,-998.1329345703125,-478999.84375
42.223457476375756,-1037.9058837890625,-475017.53125
43.224013340744875,-1077.343017578125,-470910.84375
44.22456920511394,-1116.4310302734375,-466681.40625
45.225125069483056,-1155.1630859375,-462330.71875
46.225680933852175,-1193.52685546875,-457860.15625
47.22623679822124,-1231.5118408203125,-453271.59375
48.226792662590356,-1269.1107177734375,-448566.25
49.22734852695942,-1306.3111572265625,-443745.9375
50.227904391328536,-1343.106201171875,-438811.90625
51.2284602556976,-1379.4840087890625,-433766.125
52.22901612006672,-1415.4376220703125,-428609.84375
53.229571984435836,-1450.95556640625,-423344.90625
54.2301278488049,-1486.031005859375,-417972.71875
55.23068371317402,-1520.654296875,-412494.96875
56.23123957754308,-1554.8155517578125,-406913.40625
57.2317954419122,-1588.5078125,-401229.46875
58.23235130628126,-1621.721435546875,-395445.03125
59.23290717065038,-1654.4490966796875,-389561.40625
60.2334630350195,-1686.681396484375,-383580.5625
61.23401889938856,-1718.4124755859375,-377503.84375
62.23457476375768,-1749.6309814453125,-371333.21875
63.23513062812674,-1780.3328857421875,-365070.0625
64.2356864924958,-1810.5081787109375,-358716.21875
65.23624235686492,-1840.1494140625,-352273.375
66.23679822123404,-1869.25048828125,-345743.0625
67.23735408560316,-1897.802734375,-339127.21875
68.23790994997222,-1925.8009033203125,-332427.1875
69.23846581434134,-1953.2359619140625,-325645.0
70.2390216787104,-1980.1024169921875,-318782.0
71.23957754307946,-2006.393798828125,-311840.3125
72.24013340744858,-2032.1029052734375,-304821.21875
73.2406892718177,-2057.2236328125,-297726.5625
74.24124513618682,-2081.749267578125,-290558.3125
75.24180100055588,-2105.6748046875,-283317.75
76.24235686492494,-2128.9931640625,-276007.09375
77.24291272929406,-2151.69970703125,-268627.53125
78.24346859366312,-2173.787353515625,-261181.234375
79.24402445803224,-2195.252197265625,-253669.578125
80.24458032240136,-2216.087158203125,-246094.65625
81.24513618677048,-2236.288818359375,-238457.84375
82.24569205113954,-2255.851318359375,-230761.046875
83.2462479155086,-2274.768798828125,-223006.21875
84.24680377987772,-2293.03759765625,-215194.671875
85.24735964424679,-2310.653076171875,-207328.6875
86.2479155086159,-2327.610595703125,-199409.484375
87.24847137298502,-2343.9052734375,-191439.328125
88.24902723735408,-2359.533447265625,-183419.484375
89.2495831017232,-2374.49072265625,-175352.28125
90.25013896609227,-2388.773193359375,-167238.90625
91.25069483046138,-2402.3779296875,-159081.734375
92.25125069483045,-2415.301025390625,-150882.046875
93.25180655919957,-2427.538330078125,-142641.890625
94.25236242356868,-2439.086669921875,-134363.234375
95.25291828793775,-2449.943603515625,-126047.53125
96.25347415230686,-2460.105224609375,-117696.9375
97.25403001667593,-2469.569580078125,-109312.9296875
98.25458588104505,-2478.333251953125,-100897.734375
99.25514174541416,-2486.39404296875,-92452.75
100.25569760978323,-2493.749755859375,-83980.2734375
101.25625347415235,-2500.3984375,-75481.5
102.25680933852135,-2506.336181640625,-66959.15625
103.25736520289053,-2511.5634765625,-58414.6953125
104.25792106725964,-2516.0771484375,-49849.9921875
105.2584769316287,-2519.875732421875,-41266.43359375
106.25903279599783,-2522.958251953125,-32666.87109375
107.25958866036683,-2525.322998046875,-24052.705078125
108.260144524736,-2526.96875,-15425.9287109375
109.26070038910501,-2527.895263671875,-6787.91845703125
110.26125625347419,-2528.100341796875,1858.4447021484375
111.2618121178433,-2527.584716796875,10511.6494140625
112.26236798221237,-2526.34765625,19170.287109375
113.26292384658149,-2524.387939453125,27831.408203125
114.26347971095049,-2521.7060546875,36493.4921875
115.26403557531967,-2518.302490234375,45154.5859375
116.26459143968867,-2514.176513671875,53813.20703125
117.26514730405785,-2509.328857421875,62466.359375
118.26570316842697,-2503.760009765625,71112.5078125
119.26625903279597,-2497.470703125,79749.6796875
120.26681489716515,-2490.4609375,88376.234375
121.26737076153415,-2482.733154296875,96989.296875
122.26792662590333,-2474.287841796875,105587.1640625
123.26848249027233,-2465.125732421875,114168.3515625
124.26903835464151,-2455.24951171875,122729.7421875
125.26959421901063,-2444.66015625,131269.765625
126.27015008337963,-2433.360107421875,139786.359375
127.27070594774881,-2421.35009765625,148277.828125
128.2712618121178,-2408.634033203125,156741.21875
129.271817676487,-2395.213134765625,165174.640625
130.272373540856,-2381.08984375,173576.71875
131.2729294052251,-2366.268310546875,181944.21875
132.2734852695943,-2350.750244140625,190275.375
133.2740411339633,-2334.539306640625,198568.078125
134.27459699833247,-2317.63818359375,206820.6875
135.27515286270147,-2300.051513671875,215030.078125
136.27570872707065,-2281.7822265625,223194.34375
137.27626459143966,-2262.83349609375,231311.4375
138.27682045580877,-2243.209228515625,239379.59375
139.27737632017795,-2222.915283203125,247395.625
140.27793218454696,-2201.95556640625,255357.75
141.27848804891613,-2180.333251953125,263264.1875
142.27904391328514,-2158.054931640625,271111.75
143.27959977765425,-2135.125244140625,278898.8125
144.28015564202332,-2111.548583984375,286622.84375
145.28071150639244,-2087.329833984375,294282.1875
146.2812673707616,-2062.4755859375,301873.625
147.28182323513062,-2036.991455078125,309395.28125
148.2823790994998,-2010.8828125,316845.5
149.2829349638688,-1984.15625,324220.875
150.28349082823792,-1956.818603515625,331519.71875
151.28404669260698,-1928.875244140625,338739.625
152.2846025569761,-1900.3321533203125,345878.6875
153.28515842134527,-1871.198486328125,352933.875
154.28571428571433,-1841.480224609375,359903.375
155.2862701500834,-1811.1849365234375,366784.75
156.28682601445246,-1780.3173828125,373576.0625
157.28738187882163,-1748.8895263671875,380274.4375
158.28793774319058,-1716.9068603515625,386877.65625
159.28849360755976,-1684.3756103515625,393384.0
160.28904947192893,-1651.3082275390625,399790.53125
161.289605336298,-1617.7110595703125,406095.21875
162.29016120066706,-1583.5916748046875,412295.71875
163.29071706503612,-1548.9586181640625,418390.125
164.2912729294053,-1513.823974609375,424375.65625
165.29182879377424,-1478.1942138671875,430250.25
166.29238465814342,-1442.07958984375,436011.75
167.2929405225126,-1405.4876708984375,441658.25
168.29349638688154,-1368.4315185546875,447186.6875
169.29405225125072,-1330.91943359375,452595.5
170.29460811561978,-1292.95947265625,457882.59375
171.29516397998896,-1254.5657958984375,463045.3125
172.2957198443579,-1215.7469482421875,468081.65625
173.29627570872708,-1176.513427734375,472989.625
174.29683157309626,-1136.8741455078125,477767.375
175.2973874374652,-1096.84423828125,482412.15625
176.29794330183438,-1056.4326171875,486922.40625
177.29849916620344,-1015.6480102539062,491295.96875
178.29905503057262,-974.507080078125,495530.59375
179.29961089494157,-933.0188598632812,499624.46875
180.30016675931074,-891.1953125,503575.71875
181.30072262367992,-849.0458984375,507382.375
182.30127848804887,-806.5877075195312,511042.34375
183.30183435241804,-763.830322265625,514553.8125
184.3023902167871,-720.7864379882812,517915.09375
185.30294608115628,-677.46630859375,521124.375
186.30350194552523,-633.8873291015625,524179.65625
187.3040578098944,-590.0601196289062,527079.4375
188.30461367426358,-545.9952392578125,529822.125
189.30516953863253,-501.71063232421875,532405.75
190.3057254030017,-457.2174072265625,534828.8125
191.30628126737076,-412.5289001464844,537089.8125
192.30683713173983,-367.6560974121094,539187.3125
193.3073929961089,-322.6177978515625,541119.75
194.30794886047806,-277.4253234863281,542885.6875
195.30850472484724,-232.09010314941406,544483.75
196.3090605892162,-186.63125610351562,545912.6875
197.30961645358536,-141.06019592285156,547171.1875
198.31017231795443,-95.39139556884766,548257.8125
199.3107281823235,-49.63679504394531,549172.0625
200.31128404669255,-3.8156275749206543,549912.25
201.31183991106172,42.05998611450195,550477.375
202.3123957754309,87.97534942626953,550866.75
203.31295163979985,133.9182586669922,551079.25
204.31350750416902,179.8690948486328,551114.0625
205.3140633685381,225.8153533935547,550970.375
206.31461923290715,271.74468994140625,550647.625
207.3151750972762,317.6371154785156,550145.0
208.3157309616454,363.480224609375,549461.875
209.31628682601456,409.258544921875,548597.8125
210.3168426903835,454.9599914550781,547552.375
211.31739855475269,500.5641174316406,546325.0625
212.31795441912175,546.0582275390625,544915.8125
213.3185102834908,591.4274291992188,543324.125
214.31906614785987,636.6587524414062,541549.8125
215.31962201222905,681.7318115234375,539593.125
216.3201778765981,726.634521484375,537453.875
217.32073374096717,771.353271484375,535132.0
218.32128960533635,815.86865234375,532627.8125
219.3218454697054,860.1675415039062,529941.6875
220.32240133407447,904.2350463867188,527073.5625
221.32295719844353,948.0579833984375,524023.90625
222.3235130628127,991.6168212890625,520793.4375
223.32406892718177,1034.8988037109375,517382.65625
224.32462479155083,1077.891357421875,513791.8125
225.32518065592,1120.5745849609375,510022.0625
226.32573652028907,1162.93603515625,506074.21875
227.32629238465813,1204.9609375,501948.75
228.3268482490272,1246.6368408203125,497646.875
229.32740411339637,1287.9443359375,493169.6875
230.32795997776543,1328.8714599609375,488518.40625
231.3285158421345,1369.4033203125,483694.03125
232.32907170650367,1409.5279541015625,478697.59375
233.32962757087273,1449.226806640625,473531.15625
234.3301834352418,1488.4876708984375,468195.8125
235.33073929961085,1527.299072265625,462692.875
236.33129516398003,1565.642578125,457024.59375
237.3318510283491,1603.50634765625,451192.21875
238.33240689271815,1640.87744140625,445197.6875
239.33296275708733,1677.7437744140625,439042.625
240.3335186214564,1714.08837890625,432729.46875
241.33407448582545,1749.9000244140625,426260.0
242.33463035019463,1785.1673583984375,419636.03125
243.3351862145637,1819.8748779296875,412860.5
244.33574207893275,1854.0107421875,405935.125
245.33629794330182,1887.5633544921875,398862.46875
246.336853807671,1920.5216064453125,391644.5
247.33740967204005,1952.8702392578125,384284.5625
