theta,displacement_method1,velocity_method1,acceleration_method1,displacement_method2,velocity_method2,acceleration_method2
1.8552023469666743,14.926257436515748,2343.1169061327305,-143458.7603585072,-14.926257436515748,-2343.1169061327305,143458.7603585072
1.89020616483397,15.315781359324589,2317.710081934305,-160545.19157132372,-15.315781359324589,-2317.710081934305,160545.19157132372
1.9252099827012659,15.70082127224185,2289.463733391175,-177434.93210076046,-15.70082127224185,-2289.463733391175,177434.93210076046
1.9602138005685616,16.080905446635494,2258.412466295913,-194107.28961356016,-16.080905446635494,-2258.412466295913,194107.28961356016
1.9952176184358572,16.4555682253577,2224.594322865076,-210541.83810156476,-16.4555682253577,-2224.594322865076,210541.83810156476
2.030221436303153,16.824350593241075,2188.050735132078,-226718.44290648,-16.824350593241075,-2188.050735132078,226718.44290648
2.0652252541704486,17.186800739457475,2148.8264741870676,-242617.28538769262,-17.186800739457475,-2148.8264741870676,242617.28538769262
2.1002290720377443,17.54247461105052,2106.969595325969,-258218.8872029247,-17.54247461105052,-2106.969595325969,258218.8872029247
2.13523288990504,17.89093645696358,2062.5313791759168,-273504.13417197036,-17.89093645696358,-2062.5313791759168,273504.13417197036
2.170236707772336,18.231759361896778,2015.5662688691991,-288454.2996942847,-18.231759361896778,-2015.5662688691991,288454.2996942847
2.2052405256396317,18.5645257693389,1966.1318033426767,-303051.06769173127,-18.5645257693389,-1966.1318033426767,303051.06769173127
2.2402443435069275,18.888827993133525,1914.2885468444083,-317276.55504838226,-18.888827993133525,-1914.2885468444083,317276.55504838226
2.2752481613742233,19.204268716952477,1860.100014733835,-331113.3335198771,-19.204268716952477,-1860.100014733835,331113.3335198771
2.310251979241519,19.510461481064848,1803.632595666438,-344544.4510855002,-19.510461481064848,-1803.632595666438,344544.4510855002
2.345255797108815,19.80703115580509,1744.9554702581927,-357553.4527168156,-19.80703115580509,-1744.9554702581927,357553.4527168156
2.3802596149761106,20.093614401160202,1684.140526329485,-370124.40053741663,-20.093614401160202,-1684.140526329485,370124.40053741663
2.4152634328434064,20.369860111912864,1621.2622708323072,-382241.8933490901,-20.369860111912864,-1621.2622708323072,382241.8933490901
2.4502672507107017,20.635429847795287,1556.3977385686521,-393891.0855004736,-20.635429847795287,-1556.3977385686521,393891.0855004736
2.4852710685779975,20.889998248126627,1489.6263978119255,-405057.7050750891,-20.889998248126627,-1489.6263978119255,405057.7050750891
2.5202748864452933,21.133253430426088,1421.0300529470187,-415728.0713764693,-21.133253430426088,-1421.0300529470187,415728.0713764693
2.555278704312589,21.364897372513276,1350.6927442483045,-425889.11168895557,-21.364897372513276,-1350.6927442483045,425889.11168895557
2.590282522179885,21.584646277627773,1278.7006449183534,-435528.3772936338,-21.584646277627773,-1278.7006449183534,435528.3772936338
2.6252863400471806,21.79223092212048,1205.1419555135105,-444634.05871978414,-21.79223092212048,-1205.1419555135105,444634.05871978414
2.6602901579144764,21.987396985290896,1130.1067958856756,-453195.0002131619,-21.987396985290896,-1130.1067958856756,453195.0002131619
2.695293975781772,22.16990536096609,1053.6870947726718,-461200.7134033822,-22.16990536096609,-1053.6870947726718,461200.7134033822
2.730297793649068,22.33953245043979,975.9764771724725,-468641.3901536648,-22.33953245043979,-975.9764771724725,468641.3901536648
2.7653016115163638,22.496070436412566,897.0701496392708,-475507.9145771963,-22.496070436412566,-897.0701496392708,475507.9145771963
2.800305429383659,22.639327537597577,817.064783641914,-481791.8742053869,-22.639327537597577,-817.064783641914,481791.8742053869
2.835309247250955,22.76912824367991,736.058397127609,-487485.5702943411,-22.76912824367991,-736.058397127609,487485.5702943411
2.8703130651182507,22.885313530341655,654.1502344360078,-492582.02725691255,-22.885313530341655,-654.1502344360078,492582.02725691255
2.9053168829855465,22.98774105408932,571.4406447107785,-497075.0012087909,-22.98774105408932,-571.4406447107785,497075.0012087909
2.9403207008528423,23.07628532664483,488.030958957639,-500958.98761814716,-23.07628532664483,-488.030958957639,500958.98761814716
2.975324518720138,23.150837868686526,404.0233658994697,-504229.22804946767,-23.150837868686526,-404.0233658994697,504229.22804946767
3.010328336587434,23.21130734275173,319.5207867806008,-506881.7159933144,-23.21130734275173,-319.5207867806008,506881.7159933144
3.0453321544547296,23.257619665138158,234.6267492736554,-508913.2017748687,-23.257619665138158,-234.6267492736554,508913.2017748687
3.0803359723220254,23.28971809666694,149.44526064343356,-510321.1965352446,-23.28971809666694,-149.44526064343356,510321.1965352446
3.115339790189321,23.30756331219623,64.08068032322623,-511103.97528069455,-23.30756331219623,-64.08068032322623,511103.97528069455
3.150343608056617,23.311133448800057,-21.362407940326232,-511260.5789959729,-23.311133448800057,21.362407940326232,511260.5789959729
3.1853474259239123,23.300424132553538,-106.7793242171909,-510790.8158192649,-23.300424132553538,106.7793242171909,510790.8158192649
3.220351243791208,23.275448483891555,-192.0654206417425,-509695.2612772455,-23.275448483891555,192.0654206417425,509695.2612772455
3.255355061658504,23.236237101534346,-277.11620962126926,-507975.2575799766,-23.236237101534346,277.11620962126926,507975.2575799766
3.2903588795257996,23.182838024999736,-361.8274918481332,-505632.91197650944,-23.182838024999736,361.8274918481332,505632.91197650944
3.3253626973930954,23.115316675747895,-446.09548395873355,-502671.0941732052,-23.115316675747895,446.09548395873355,502671.0941732052
3.360366515260391,23.03375577703074,-529.8169456828819,-499093.4328179358,-23.03375577703074,529.8169456828819,499093.4328179358
3.395370333127687,22.93825525254421,-612.8893063278099,-494904.31105447526,-22.93825525254421,612.8893063278099,494904.31105447526
3.4303741509949828,22.828932104007503,-695.21079044185,-490108.8611525249,-22.828932104007503,695.21079044185,490108.8611525249
3.4653779688622786,22.70592026781937,-776.6805425038327,-484712.95821995387,-22.70592026781937,776.6805425038327,484712.95821995387
3.5003817867295743,22.56937045096696,-857.1987504854371,-478723.2130049562,-22.56937045096696,857.1987504854371,478723.2130049562
3.53538560459687,22.419449946388355,-936.6667681351164,-472146.9637969448,-22.419449946388355,936.6667681351164,472146.9637969448
3.5703894224641655,22.256342428014925,-1014.9872358337776,-464992.267436104,-22.256342428014925,1014.9872358337776,464992.267436104
3.6053932403314612,22.08024772574464,-1092.064199874162,-457267.8894426139,-22.08024772574464,1092.064199874162,457267.8894426139
3.640397058198757,21.891381580622074,-1167.8032300177688,-448983.2932776429,-21.891381580622074,1167.8032300177688,448983.2932776429
3.675400876066053,21.68997538052492,-1242.1115351853284,-440148.62874926266,-21.68997538052492,1242.1115351853284,440148.62874926266
3.7104046939333486,21.47627587668095,-1314.8980771390648,-430774.7195774891,-21.47627587668095,1314.8980771390648,430774.7195774891
3.7454085118006444,21.250544881362696,-1386.0736820174764,-420873.0501336876,-21.250544881362696,1386.0736820174764,420873.0501336876
3.78041232966794,21.013058947130187,-1455.5511495859978,-410455.7513705854,-21.013058947130187,1455.5511495859978,410455.7513705854
3.815416147535236,20.764109028014744,-1523.2453600696801,-399535.58596012933,-20.764109028014744,1523.2453600696801,399535.58596012933
3.8504199654025317,20.504000123058937,-1589.07337843702,-388125.93265739887,-20.504000123058937,1589.07337843702,388125.93265739887
3.8854237832698275,20.23305090264939,-1652.9545560071585,-376240.7699097286,-20.23305090264939,1652.9545560071585,376240.7699097286
3.9204276011371233,19.951593318100258,-1714.8106292559864,-363894.6587311239,-19.951593318100258,1714.8106292559864,363894.6587311239
3.9554314190044186,19.65997219496569,-1774.5658157000814,-351102.7248629479,-19.65997219496569,1774.5658157000814,351102.7248629479
3.9904352368717144,19.358544810579453,-1832.146906741031,-337880.640242738,-19.358544810579453,1832.146906741031,337880.640242738
4.02543905473901,19.047680456339478,-1887.4833573563656,-324244.60380385513,-19.047680456339478,1887.4833573563656,324244.60380385513
4.060442872606306,18.727759985273345,-1940.507372527245,-310211.3216294867,-18.727759985273345,1940.507372527245,310211.3216294867
4.095446690473602,18.39917534543921,-1991.1539902969912,-295797.98648532067,-18.39917534543921,1991.1539902969912,295797.98648532067
4.130450508340897,18.06232909973368,-2039.3611613587245,-281022.256755962,-18.06232909973368,2039.3611613587245,281022.256755962
4.165454326208193,17.717633932695065,-2085.069825074584,-265902.2348109018,-17.717633932695065,2085.069825074584,265902.2348109018
4.200458144075489,17.365512144906155,-2128.2239818334006,-250456.44482654223,-17.365512144906155,2128.2239818334006,250456.44482654223
4.235461961942785,17.00639513561592,-2168.770761658191,-234703.81009144482,-17.00639513561592,2168.770761658191,234703.81009144482
4.27046577981008,16.640722874214187,-2206.6604889793853,-218663.62982261428,-16.640722874214187,2206.6604889793853,218663.62982261428
4.3054695976773765,16.26894336120648,-2241.8467434944714,-202355.5555212111,-16.26894336120648,2241.8467434944714,202355.5555212111
4.340473415544672,15.891512079349823,-2274.286417039458,-185799.56689667222,-15.891512079349823,2274.286417039458,185799.56689667222
4.375477233411968,15.508891435621514,-2303.9397664025087,-169015.94738872306,-15.508891435621514,2303.9397664025087,169015.94738872306
4.410481051279263,15.121550194704923,-2330.77046201502,-152025.2593172839,-15.121550194704923,2330.77046201502,152025.2593172839
4.44548486914656,14.72996290468603,-2354.7456324605173,-134848.31869070113,-14.72996290468603,2354.7456324605173,134848.31869070113
4.480488687013855,14.334609315664643,-2375.8359047468025,-117506.16970318131,-14.334609315664643,2375.8359047468025,117506.16970318131
4.51549250488115,13.935973791992247,-2394.015440292055,-100020.05895265848,-13.935973791992247,2394.015440292055,100020.05895265848
4.5504963227484465,13.53454471885685,-2409.2619665807597,-82411.40941069253,-13.53454471885685,2409.2619665807597,82411.40941069253
4.585500140615742,13.13081390394172,-2421.55680445071,-64701.794176284704,-13.13081390394172,2421.55680445071,64701.794176284704
4.620503958483038,12.725275974890991,-2430.884890977636,-46912.91004576142,-12.725275974890991,2430.884890977636,46912.91004576142
4.655507776350333,12.318427773320558,-2437.2347979294254,-29066.550931117756,-12.318427773320558,2437.2347979294254,29066.550931117756
4.69051159421763,11.910767746116388,-2440.598745767337,-11184.58115937342,-11.910767746116388,2440.598745767337,11184.58115937342
4.725515412084925,11.502795334766303,-2440.972613177036,6711.091314332584,-11.502795334766303,2440.972613177036,-6711.091314332584
4.760519229952221,11.095010363473065,-2438.3559421177965,24598.541747105144,-11.095010363473065,2438.3559421177965,-24598.541747105144
4.7955230478195165,10.687912426798771,-2432.751938383662,42455.855469216345,-10.687912426798771,2432.751938383662,-42455.855469216345
4.830526865686813,10.282000277590388,-2424.167467675892,60261.15473269499,-10.282000277590388,2424.167467675892,-60261.15473269499
4.865530683554108,9.877771215936708,-2412.613047191505,77992.62551467448,-9.877771215936708,2412.613047191505,-77992.62551467448
4.9005345014214035,9.475720479904961,-2398.1028327382137,95628.54424267513,-9.475720479904961,2398.1028327382137,-95628.54424267513
4.9355383192887,9.076340638803812,-2380.6546013915486,113147.30440906741,-9.076340638803812,2380.6546013915486,-113147.30440906741
4.970542137155995,8.680120989715963,-2360.289729715417,130527.44304211412,-8.680120989715963,2360.289729715417,-130527.44304211412
5.005545955023291,8.287546958039595,-2337.0331675727666,147747.66700116516,-8.287546958039595,2337.0331675727666,-147747.66700116516
5.040549772890587,7.899099502773321,-2310.9134075584643,164786.87906377835,-7.899099502773321,2310.9134075584643,-164786.87906377835
5.075553590757883,7.515254527272968,-2281.962450091808,181624.20377281978,-7.515254527272968,2281.962450091808,-181624.20377281978
5.110557408625178,7.136482296202381,-2250.215764211473,198239.0130118629,-7.136482296202381,2250.215764211473,-198239.0130118629
5.145561226492474,6.763246859392278,-2215.7122441208885,214610.95127756734,-6.763246859392278,2215.7122441208885,-214610.95127756734
5.18056504435977,6.396005483313317,-2178.4941615373164,230719.96061806078,-6.396005483313317,2178.4941615373164,-230719.96061806078
5.215568862227066,6.035208090859584,-2138.6071139029814,246546.30520678492,-6.035208090859584,2138.6071139029814,-246546.30520678492
5.250572680094361,5.68129671012916,-2096.0999685217303,262070.59552168538,-5.68129671012916,2096.0999685217303,-262070.59552168538
5.285576497961657,5.334704932876794,-2051.0248026896274,277273.8121001357,-5.334704932876794,2051.0248026896274,-277273.8121001357
5.320580315828953,4.995857383302398,-2003.436839892872,292137.3288404815,-4.995857383302398,2003.436839892872,-292137.3288404815
5.355584133696248,4.665169197826051,-1953.3943821511737,306642.935821662,-4.665169197826051,1953.3943821511737,-306642.935821662
5.390587951563544,4.343045516486814,-1900.9587385894874,320772.8616129546,-4.343045516486814,1900.9587385894874,-320772.8616129546
5.42559176943084,4.029880986588654,-1846.1941503256253,334509.7950465011,-4.029880986588654,1846.1941503256253,-334509.7950465011
5.460595587298136,3.7260592792013183,-1789.1677117657473,347836.90642595233,-3.7260592792013183,1789.1677117657473,-347836.90642595233
5.495599405165431,3.4319526191088023,-1729.9492884041838,360737.8681452359,-3.4319526191088023,1729.9492884041838,-360737.8681452359
5.5306032230327276,3.1479213287810097,-1668.6114312282618,373196.8746921971,-3.1479213287810097,1668.6114312282618,-373196.8746921971
5.565607040900023,2.8743133869275557,-1605.2292878330447,385198.6620125964,-2.8743133869275557,1605.2292878330447,-385198.6620125964
5.600610858767318,2.61146400217433,-1539.8805103548323,396728.5262107478,-2.61146400217433,1539.8805103548323,-396728.5262107478
5.6356146766346145,2.3596952023853035,-1472.6451603362605,407772.34156388004,-2.3596952023853035,1472.6451603362605,-407772.34156388004
5.67061849450191,2.119315440132624,-1403.605610639534,418316.577828155,-2.119315440132624,1403.605610639534,-418316.577828155
5.705622312369206,1.8906192147983223,-1332.8464445279487,428348.3168151414,-1.8906192147983223,1332.8464445279487,-428348.3168151414
5.740626130236501,1.673886711770761,-1260.454352039383,437855.26821843,-1.673886711770761,1260.454352039383,-437855.26821843
5.775629948103798,1.469383459177637,-1186.5180237786615,446825.7846710086,-1.469383459177637,1186.5180237786615,-446825.7846710086
5.810633765971093,1.2773600025763336,-1111.1280422589728,455248.8760149402,-1.2773600025763336,1111.1280422589728,-455248.8760149402
5.845637583838389,1.0980515979999534,-1034.3767709253964,463114.2227658707,-1.0980515979999534,1034.3767709253964,-463114.2227658707
5.8806414017056845,0.9316779237352648,-956.3582409965677,470412.1887558626,-0.9316779237352648,956.3582409965677,-470412.1887558626
5.915645219572981,0.7784428111855366,-877.1680362630515,477133.83293907245,-0.7784428111855366,877.1680362630515,-477133.83293907245
5.950649037440276,0.6385339951481264,-796.903175983626,483270.92034580145,-0.6385339951481264,796.903175983626,-483270.92034580145
5.985652855307571,0.5121228838126353,-715.6619960228844,488815.9321715053,-0.5121228838126353,715.6619960228844,-488815.9321715053
6.020656673174868,0.3993643487615284,-633.5440283758265,493762.0749883977,-0.3993643487615284,633.5440283758265,-493762.0749883977
6.055660491042163,0.3003965352304174,-550.6498792270216,498103.2890683659,-0.3003965352304174,550.6498792270216,-498103.2890683659
6.090664308909459,0.21534069286050972,-467.08110569371496,501834.25580699876,-0.21534069286050972,467.08110569371496,-501834.25580699876
6.1256681267767545,0.14430102715057203,-382.9400914039386,504950.40423963306,-0.14430102715057203,382.9400914039386,-504950.40423963306
6.160671944644051,0.08736457179035817,-298.3299210619944,507447.9166414357,-0.08736457179035817,298.3299210619944,-507447.9166414357
6.195675762511346,0.04460108203198487,-213.35425415505415,509323.7332046587,-0.04460108203198487,213.35425415505415,-509323.7332046587
6.230679580378642,0.016062949229826984,-128.11719795553293,510575.555787339,-0.016062949229826984,128.11719795553293,-510575.555787339
6.265683398245938,0.0017851366536483226,-42.72317997489825,511201.8507288491,-0.0017851366536483226,42.72317997489825,-511201.8507288491
6.300687216113234,0.0017851366536483226,42.72317997489489,511201.8507288491,-0.0017851366536483226,-42.72317997489489,-511201.8507288491
6.335691033980529,0.016062949229825207,128.11719795552955,510575.55578733905,-0.016062949229825207,-128.11719795552955,-510575.55578733905
6.370694851847825,0.0446010820319831,213.35425415504864,509323.73320465884,-0.0446010820319831,-213.35425415504864,-509323.73320465884
6.405698669715121,0.0873645717903564,298.3299210619911,507447.9166414358,-0.0873645717903564,-298.3299210619911,-507447.9166414358
6.440702487582416,0.14430102715056847,382.9400914039331,504950.40423963324,-0.14430102715056847,-382.9400914039331,-504950.40423963324
6.475706305449712,0.21534069286050794,467.08110569371166,501834.2558069989,-0.21534069286050794,-467.08110569371166,-501834.2558069989
6.510710123317008,0.3003965352304103,550.6498792270161,498103.28906836617,-0.3003965352304103,-550.6498792270161,-498103.28906836617
6.545713941184304,0.39936434876152305,633.5440283758232,493762.07498839794,-0.39936434876152305,-633.5440283758232,-493762.07498839794
6.580717759051599,0.5121228838126282,715.6619960228791,488815.9321715056,-0.5121228838126282,-715.6619960228791,-488815.9321715056
6.6157215769188955,0.638533995148121,796.9031759836229,483270.9203458017,-0.638533995148121,-796.9031759836229,-483270.9203458017
6.650725394786191,0.7784428111855313,877.1680362630483,477133.8329390727,-0.7784428111855313,-877.1680362630483,-477133.8329390727
6.685729212653487,0.9316779237352595,956.3582409965645,470412.1887558628,-0.9316779237352595,-956.3582409965645,-470412.1887558628
6.720733030520782,1.0980515979999463,1034.3767709253934,463114.222765871,-1.0980515979999463,-1034.3767709253934,-463114.222765871
6.755736848388078,1.2773600025763212,1111.128042258968,455248.8760149408,-1.2773600025763212,-1111.128042258968,-455248.8760149408
6.790740666255374,1.469383459177628,1186.5180237786585,446825.784671009,-1.469383459177628,-1186.5180237786585,-446825.784671009
6.825744484122669,1.6738867117707468,1260.4543520393781,437855.26821843063,-1.6738867117707468,-1260.4543520393781,-437855.26821843063
6.8607483019899655,1.8906192147983152,1332.846444527946,428348.3168151417,-1.8906192147983152,-1332.846444527946,-428348.3168151417
6.895752119857261,2.119315440132608,1403.6056106395295,418316.5778281557,-2.119315440132608,-1403.6056106395295,-418316.5778281557
6.930755937724557,2.359695202385293,1472.6451603362577,407772.3415638805,-2.359695202385293,-1472.6451603362577,-407772.3415638805
6.9657597555918525,2.611464002174312,1539.8805103548277,396728.5262107486,-2.611464002174312,-1539.8805103548277,-396728.5262107486
7.000763573459149,2.874313386927545,1605.229287833042,385198.66201259685,-2.874313386927545,-1605.229287833042,-385198.66201259685
7.035767391326444,3.147921328780999,1668.6114312282593,373196.87469219754,-3.147921328780999,-1668.6114312282593,-373196.87469219754
7.07077120919374,3.4319526191087917,1729.9492884041815,360737.86814523634,-3.4319526191087917,-1729.9492884041815,-360737.86814523634
7.105775027061036,3.7260592792013068,1789.1677117657453,347836.90642595285,-3.7260592792013068,-1789.1677117657453,-347836.90642595285
7.140778844928331,4.029880986588633,1846.1941503256216,334509.795046502,-4.029880986588633,-1846.1941503256216,-334509.795046502
7.175782662795627,4.343045516486803,1900.9587385894852,320772.8616129551,-4.343045516486803,-1900.9587385894852,-320772.8616129551
7.2107864806629225,4.66516919782603,1953.3943821511705,306642.93582166295,-4.66516919782603,-1953.3943821511705,-306642.93582166295
7.245790298530219,4.995857383302385,2003.4368398928698,292137.32884048205,-4.995857383302385,-2003.4368398928698,-292137.32884048205
7.280794116397514,5.334704932876772,2051.0248026896247,277273.8121001367,-5.334704932876772,-2051.0248026896247,-277273.8121001367
7.31579793426481,5.681296710129145,2096.099968521728,262070.595521686,-5.681296710129145,-2096.099968521728,-262070.595521686
7.350801752132106,6.0352080908595696,2138.6071139029796,246546.30520678553,-6.0352080908595696,-2138.6071139029796,-246546.30520678553
7.385805569999402,6.396005483313303,2178.4941615373145,230719.9606180614,-6.396005483313303,-2178.4941615373145,-230719.9606180614
7.420809387866697,6.763246859392264,2215.712244120887,214610.95127756798,-6.763246859392264,-2215.712244120887,-214610.95127756798
7.455813205733993,7.136482296202366,2250.2157642114717,198239.01301186357,-7.136482296202366,-2250.2157642114717,-198239.01301186357
7.490817023601289,7.515254527272953,2281.962450091807,181624.20377282045,-7.515254527272953,-2281.962450091807,-181624.20377282045
7.525820841468584,7.899099502773296,2310.9134075584625,164786.87906377946,-7.899099502773296,-2310.9134075584625,-164786.87906377946
7.56082465933588,8.287546958039579,2337.0331675727657,147747.66700116583,-8.287546958039579,-2337.0331675727657,-147747.66700116583
7.595828477203176,8.680120989715938,2360.2897297154154,130527.44304211524,-8.680120989715938,-2360.2897297154154,-130527.44304211524
7.630832295070472,9.076340638803796,2380.6546013915477,113147.30440906808,-9.076340638803796,-2380.6546013915477,-113147.30440906808
7.665836112937767,9.475720479904934,2398.1028327382123,95628.54424267626,-9.475720479904934,-2398.1028327382123,-95628.54424267626
7.7008399308050635,9.877771215936692,2412.6130471915044,77992.62551467518,-9.877771215936692,-2412.6130471915044,-77992.62551467518
7.735843748672359,10.282000277590372,2424.1674676758917,60261.15473269569,-10.282000277590372,-2424.1674676758917,-60261.15473269569
7.770847566539655,10.687912426798754,2432.7519383836616,42455.85546921705,-10.687912426798754,-2432.7519383836616,-42455.85546921705
7.80585138440695,11.09501036347305,2438.3559421177965,24598.54174710585,-11.09501036347305,-2438.3559421177965,-24598.54174710585
7.840855202274247,11.502795334766287,2440.972613177036,6711.09131433329,-11.502795334766287,-2440.972613177036,-6711.09131433329
7.875859020141542,11.910767746116372,2440.598745767337,-11184.581159372716,-11.910767746116372,-2440.598745767337,11184.581159372716
7.910862838008837,12.318427773320531,2437.234797929426,-29066.550931116595,-12.318427773320531,-2437.234797929426,29066.550931116595
7.9458666558761335,12.725275974890973,2430.8848909776366,-46912.91004576072,-12.725275974890973,-2430.8848909776366,46912.91004576072
