%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss	FSKx	FSKy	FAKz	FKx	FKy	FK	FaK	FDK	FwK	FAKy	Fwky	Fwkz	FAK_inclined	MKx	MKy	MK
2.083333e-003	1.527778e-001	5.500000e+001	4.922569e-006	-1.527010e-005	-6.361305e-006	1.473628e-005	2.696131e-003	-3.258913e-003	-4.031726e-003	-8.696176e-004	3.410000e-002	1.939408e-002	1.688408e-002	0.000000e+000	5.399400e-002	-4.473918e-003	8.005000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-3.959976e+000	-1.113693e-006	1.156474e-006	-2.270166e-006	3.822994e-001	-2.460505e-001	4.448282e+001	2.000175e+001	2.448107e+001	-2.523375e+001	2.488185e+000	-2.772193e+001	9.372473e+001	3.759540e+002	-4.479325e+000	2.000175e+001	-2.448107e+001	3.021012e+001	2.488185e+000	2.772193e+001	3.754760e+002	9.988120e-001	1.373257e+003	-7.581305e+002	-3.727134e+003	3.262638e+003	-1.373357e+003	7.575047e+002	3.727317e+003	-3.264343e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.006073e-001	6.258436e-001	-1.823192e-001	1.704382e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.150965e+002	-4.175835e+001	5.735764e-001	2.759539e+003	1.106791e+004	-2.353878e+003	2.504508e+003	3.437048e+003	1.317440e+002	1.089168e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.106791e+004	-1.112560e+002	-1.270953e+002	1.689115e+002
2.121212e-003	1.555556e-001	5.600000e+001	5.024695e-006	-1.539354e-005	-6.514022e-006	1.470334e-005	2.681552e-003	-3.134604e-003	-4.057300e-003	-1.084600e-003	3.410000e-002	1.924317e-002	1.673317e-002	0.000000e+000	5.384300e-002	-4.624826e-003	8.156000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.007765e+000	-1.136742e-006	1.161456e-006	-2.298198e-006	3.926319e-001	-2.477059e-001	4.514031e+001	2.016283e+001	2.497748e+001	-2.540351e+001	2.543281e+000	-2.794680e+001	9.399366e+001	3.770870e+002	-4.814658e+000	2.016283e+001	-2.497748e+001	3.049008e+001	2.543281e+000	2.794680e+001	3.765970e+002	9.978990e-001	1.382414e+003	-7.264991e+002	-3.770113e+003	3.195528e+003	-1.382564e+003	7.259307e+002	3.770239e+003	-3.196883e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.493794e-001	5.683200e-001	-1.259369e-001	1.355119e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.182927e+002	-4.275140e+001	5.591929e-001	2.767085e+003	1.109817e+004	-2.387699e+003	2.469029e+003	3.434707e+003	1.284403e+002	1.092459e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.109817e+004	-1.089675e+002	-1.285609e+002	1.685284e+002
2.159091e-003	1.583333e-001	5.700000e+001	5.126269e-006	-1.551228e-005	-6.667707e-006	1.466225e-005	2.663649e-003	-3.014201e-003	-4.079211e-003	-1.294559e-003	3.410000e-002	1.909048e-002	1.658048e-002	0.000000e+000	5.369000e-002	-4.777521e-003	8.309000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.054334e+000	-1.158903e-006	1.166578e-006	-2.325481e-006	4.030598e-001	-2.493773e-001	4.580694e+001	2.033559e+001	2.547136e+001	-2.557493e+001	2.597107e+000	-2.817204e+001	9.426836e+001	3.782410e+002	-5.135771e+000	2.033559e+001	-2.547136e+001	3.076914e+001	2.597107e+000	2.817204e+001	3.777380e+002	9.973910e-001	1.390887e+003	-6.946878e+002	-3.811981e+003	3.127627e+003	-1.391171e+003	6.940201e+002	3.811904e+003	-3.129322e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	2.843133e-001	6.676999e-001	7.697421e-002	1.695055e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.216091e+002	-4.371857e+001	5.446390e-001	2.774776e+003	1.112902e+004	-2.421094e+003	2.432939e+003	3.432330e+003	1.250974e+002	1.095811e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.112902e+004	-1.066521e+002	-1.299886e+002	1.681419e+002
2.196970e-003	1.611111e-001	5.800000e+001	5.227165e-006	-1.562645e-005	-6.822223e-006	1.461322e-005	2.642057e-003	-2.895687e-003	-4.097421e-003	-1.502776e-003	3.410000e-002	1.893604e-002	1.642604e-002	0.000000e+000	5.353600e-002	-4.931957e-003	8.463000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.099667e+000	-1.180497e-006	1.171512e-006	-2.352010e-006	4.135664e-001	-2.510786e-001	4.648127e+001	2.051792e+001	2.596335e+001	-2.574941e+001	2.649240e+000	-2.839865e+001	9.452115e+001	3.793000e+002	-5.445422e+000	2.051792e+001	-2.596335e+001	3.104789e+001	2.649240e+000	2.839865e+001	3.787820e+002	9.972740e-001	1.398318e+003	-6.625289e+002	-3.851634e+003	3.058323e+003	-1.398489e+003	6.620032e+002	3.851764e+003	-3.059584e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.706552e-001	5.257071e-001	-1.306920e-001	1.260454e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.250245e+002	-4.465822e+001	5.299193e-001	2.781771e+003	1.115707e+004	-2.453316e+003	2.395794e+003	3.429080e+003	1.217165e+002	1.098888e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.115707e+004	-1.042888e+002	-1.313407e+002	1.677097e+002
2.234848e-003	1.638889e-001	5.900000e+001	5.327242e-006	-1.573614e-005	-6.977428e-006	1.455629e-005	2.615606e-003	-2.787840e-003	-4.106315e-003	-1.699830e-003	3.410000e-002	1.877991e-002	1.626991e-002	0.000000e+000	5.337900e-002	-5.088086e-003	8.620000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.143751e+000	-1.201753e-006	1.176028e-006	-2.377781e-006	4.239741e-001	-2.527706e-001	4.714406e+001	2.069639e+001	2.644767e+001	-2.592293e+001	2.697717e+000	-2.862064e+001	9.472383e+001	3.801470e+002	-5.751282e+000	2.069639e+001	-2.644767e+001	3.131836e+001	2.697717e+000	2.862064e+001	3.796110e+002	9.975160e-001	1.404128e+003	-6.296762e+002	-3.887699e+003	2.986872e+003	-1.404289e+003	6.290689e+002	3.887834e+003	-2.988354e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.608204e-001	6.072893e-001	-1.351128e-001	1.481463e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.282915e+002	-4.556409e+001	5.150381e-001	2.787218e+003	1.117892e+004	-2.483571e+003	2.357196e+003	3.424105e+003	1.182984e+002	1.101348e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.117892e+004	-1.018523e+002	-1.325705e+002	1.671791e+002
2.272727e-003	1.666667e-001	6.000000e+001	5.426318e-006	-1.584174e-005	-7.132971e-006	1.449191e-005	2.592247e-003	-2.680733e-003	-4.115126e-003	-1.896512e-003	3.410000e-002	1.862214e-002	1.611214e-002	0.000000e+000	5.322200e-002	-5.245861e-003	8.777000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.186573e+000	-1.222516e-006	1.180274e-006	-2.402790e-006	4.343824e-001	-2.544563e-001	4.780736e+001	2.088443e+001	2.692293e+001	-2.609581e+001	2.741135e+000	-2.883694e+001	9.486814e+001	3.807490e+002	-6.038499e+000	2.088443e+001	-2.692293e+001	3.157808e+001	2.741135e+000	2.883694e+001	3.801950e+002	9.981550e-001	1.408407e+003	-5.963420e+002	-3.920000e+003	2.913447e+003	-1.408497e+003	5.957829e+002	3.920263e+003	-2.914883e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	8.993319e-002	5.591823e-001	-2.629483e-001	1.435436e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.315917e+002	-4.642494e+001	5.000000e-001	2.790882e+003	1.119362e+004	-2.511593e+003	2.317105e+003	3.417174e+003	1.148444e+002	1.103097e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.119362e+004	-9.934855e+001	-1.336720e+002	1.665483e+002
2.310606e-003	1.694444e-001	6.100000e+001	5.524510e-006	-1.594328e-005	-7.288847e-006	1.442007e-005	2.573982e-003	-2.575261e-003	-4.123823e-003	-2.091322e-003	3.410000e-002	1.846277e-002	1.595277e-002	0.000000e+000	5.306200e-002	-5.405234e-003	8.937000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.228120e+000	-1.242854e-006	1.184178e-006	-2.427032e-006	4.446143e-001	-2.561451e-001	4.845264e+001	2.106407e+001	2.738857e+001	-2.626901e+001	2.778415e+000	-2.904742e+001	9.495694e+001	3.811190e+002	-6.324497e+000	2.106407e+001	-2.738857e+001	3.182584e+001	2.778415e+000	2.904742e+001	3.805480e+002	9.991930e-001	1.410976e+003	-5.624219e+002	-3.948383e+003	2.838079e+003	-1.411091e+003	5.618043e+002	3.948582e+003	-2.839531e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.147447e-001	6.176129e-001	-1.990810e-001	1.451618e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.347395e+002	-4.724325e+001	4.848096e-001	2.792853e+003	1.120152e+004	-2.537406e+003	2.275657e+003	3.408379e+003	1.113553e+002	1.104171e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.120152e+004	-9.677850e+001	-1.346398e+002	1.658130e+002
2.348485e-003	1.722222e-001	6.200000e+001	5.622009e-006	-1.604083e-005	-7.445052e-006	1.434085e-005	2.551540e-003	-2.468185e-003	-4.127086e-003	-2.285736e-003	3.410000e-002	1.830184e-002	1.579184e-002	0.000000e+000	5.290100e-002	-5.566157e-003	9.098000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.268379e+000	-1.262371e-006	1.188131e-006	-2.450502e-006	4.549228e-001	-2.578011e-001	4.910842e+001	2.126044e+001	2.784798e+001	-2.643883e+001	2.817259e+000	-2.925609e+001	9.501291e+001	3.813520e+002	-6.587541e+000	2.126044e+001	-2.784798e+001	3.207335e+001	2.817259e+000	2.925609e+001	3.807680e+002	1.000600e+000	1.412332e+003	-5.283060e+002	-3.973926e+003	2.761573e+003	-1.412462e+003	5.278599e+002	3.974166e+003	-2.762722e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.294890e-001	4.461404e-001	-2.395438e-001	1.148742e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.380064e+002	-4.801454e+001	4.694716e-001	2.793826e+003	1.120542e+004	-2.561594e+003	2.233267e+003	3.398418e+003	1.078323e+002	1.104848e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.120542e+004	-9.416965e+001	-1.355109e+002	1.650186e+002
2.386364e-003	1.750000e-001	6.300000e+001	5.718658e-006	-1.613432e-005	-7.601381e-006	1.425427e-005	2.528889e-003	-2.366705e-003	-4.127539e-003	-2.473977e-003	3.410000e-002	1.813942e-002	1.562942e-002	0.000000e+000	5.273900e-002	-5.728580e-003	9.260000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.307338e+000	-1.281086e-006	1.192111e-006	-2.473197e-006	4.651094e-001	-2.594284e-001	4.975394e+001	2.145866e+001	2.829528e+001	-2.660572e+001	2.851423e+000	-2.945715e+001	9.506747e+001	3.815790e+002	-6.836625e+000	2.145866e+001	-2.829528e+001	3.230857e+001	2.851423e+000	2.945715e+001	3.809870e+002	1.003650e+000	1.412955e+003	-4.942777e+002	-3.997951e+003	2.684701e+003	-1.413078e+003	4.937301e+002	3.998208e+003	-2.686166e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.238077e-001	5.475201e-001	-2.572527e-001	1.465263e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.411747e+002	-4.875544e+001	4.539905e-001	2.794744e+003	1.120911e+004	-2.584997e+003	2.190423e+003	3.388238e+003	1.042765e+002	1.105508e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.120911e+004	-9.154829e+001	-1.363301e+002	1.642163e+002
2.424242e-003	1.777778e-001	6.400000e+001	5.814449e-006	-1.622397e-005	-7.757727e-006	1.416056e-005	2.506471e-003	-2.272067e-003	-4.128420e-003	-2.658531e-003	3.410000e-002	1.797555e-002	1.546555e-002	0.000000e+000	5.257500e-002	-5.892454e-003	9.424000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.344985e+000	-1.297786e-006	1.197325e-006	-2.495111e-006	4.750806e-001	-2.609409e-001	5.038025e+001	2.165455e+001	2.872569e+001	-2.676083e+001	2.885288e+000	-2.964612e+001	9.520267e+001	3.821410e+002	-7.071139e+000	2.165455e+001	-2.872569e+001	3.253141e+001	2.885288e+000	2.964612e+001	3.815590e+002	1.006380e+000	1.414017e+003	-4.608785e+002	-4.023922e+003	2.609099e+003	-1.414104e+003	4.602889e+002	4.024190e+003	-2.610487e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	8.699311e-002	5.896544e-001	-2.684922e-001	1.387726e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.444107e+002	-4.946395e+001	4.383711e-001	2.798076e+003	1.122247e+004	-2.609905e+003	2.148221e+003	3.380304e+003	1.006889e+002	1.107140e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.122247e+004	-8.897029e+001	-1.372157e+002	1.635355e+002
2.462121e-003	1.805556e-001	6.500000e+001	5.909392e-006	-1.631003e-005	-7.914107e-006	1.405986e-005	2.487719e-003	-2.176701e-003	-4.137506e-003	-2.847157e-003	3.410000e-002	1.781027e-002	1.530027e-002	0.000000e+000	5.241000e-002	-6.057729e-003	9.589000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.381308e+000	-1.311155e-006	1.205085e-006	-2.516240e-006	4.854754e-001	-2.623691e-001	5.105576e+001	2.191111e+001	2.914465e+001	-2.690731e+001	2.921827e+000	-2.982914e+001	9.551761e+001	3.834470e+002	-7.233543e+000	2.191111e+001	-2.914465e+001	3.275096e+001	2.921827e+000	2.982914e+001	3.828640e+002	1.010000e+000	1.417100e+003	-4.287904e+002	-4.056264e+003	2.536610e+003	-1.417207e+003	4.283212e+002	4.056490e+003	-2.537606e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.076493e-001	4.692087e-001	-2.252302e-001	9.965559e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.480131e+002	-5.014474e+001	4.226183e-001	2.806801e+003	1.125746e+004	-2.639165e+003	2.107819e+003	3.377587e+003	9.707064e+001	1.110934e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.125746e+004	-8.649840e+001	-1.383186e+002	1.631380e+002
2.500000e-003	1.833333e-001	6.600000e+001	6.003623e-006	-1.639248e-005	-8.070830e-006	1.395201e-005	2.466225e-003	-2.079486e-003	-4.142164e-003	-3.036582e-003	3.410000e-002	1.764365e-002	1.513365e-002	0.000000e+000	5.224300e-002	-6.224354e-003	9.756000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.416297e+000	-1.323075e-006	1.213506e-006	-2.536581e-006	4.962257e-001	-2.637645e-001	5.177288e+001	2.221529e+001	2.955759e+001	-2.705042e+001	2.961682e+000	-3.001210e+001	9.585564e+001	3.848440e+002	-7.342298e+000	2.221529e+001	-2.955759e+001	3.297378e+001	2.961682e+000	3.001210e+001	3.842520e+002	1.016830e+000	1.419733e+003	-3.967759e+002	-4.088139e+003	2.463825e+003	-1.419887e+003	3.963754e+002	4.088392e+003	-2.464944e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.544526e-001	4.004604e-001	-2.535642e-001	1.118368e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.518985e+002	-5.078542e+001	4.067366e-001	2.816188e+003	1.129511e+004	-2.668406e+003	2.067050e+003	3.375364e+003	9.342281e+001	1.114992e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.129511e+004	-8.401645e+001	-1.394055e+002	1.627657e+002
2.537879e-003	1.861111e-001	6.700000e+001	6.097041e-006	-1.647125e-005	-8.227731e-006	1.383699e-005	2.440020e-003	-1.986550e-003	-4.139207e-003	-3.220605e-003	3.410000e-002	1.747572e-002	1.496572e-002	0.000000e+000	5.207500e-002	-6.392280e-003	9.924000e-003	0.000000e+000	4.797628e-002	1.387628e-002	-4.449940e+000	-1.334271e-006	1.221857e-006	-2.556128e-006	5.071458e-001	-2.651184e-001	5.251217e+001	2.255394e+001	2.995823e+001	-2.718926e+001	2.999660e+000	-3.018892e+001	9.617929e+001	3.861770e+002	-7.404292e+000	2.255394e+001	-2.995823e+001	3.318858e+001	2.999660e+000	3.018892e+001	3.855710e+002	1.024750e+000	1.421424e+003	-3.646635e+002	-4.117978e+003	2.390113e+003	-1.421603e+003	3.641920e+002	4.118270e+003	-2.391574e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.794264e-001	4.714789e-001	-2.920027e-001	1.461309e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.558159e+002	-5.139305e+001	3.907311e-001	2.825110e+003	1.133090e+004	-2.696554e+003	2.025449e+003	3.372514e+003	8.974653e+001	1.118864e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.133090e+004	-8.150284e+001	-1.404231e+002	1.623618e+002
2.575758e-003	1.888889e-001	6.800000e+001	6.189466e-006	-1.654650e-005	-8.384519e-006	1.371500e-005	2.406395e-003	-1.890464e-003	-4.126450e-003	-3.406095e-003	3.410000e-002	1.730655e-002	1.479655e-002	0.000000e+000	5.190600e-002	-6.561454e-003	1.009300e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.482228e+000	-1.345169e-006	1.229708e-006	-2.574877e-006	5.183059e-001	-2.665185e-001	5.328114e+001	2.292443e+001	3.035671e+001	-2.733285e+001	3.037260e+000	-3.037011e+001	9.643598e+001	3.872310e+002	-7.432277e+000	2.292443e+001	-3.035671e+001	3.340737e+001	3.037260e+000	3.037011e+001	3.866060e+002	1.033460e+000	1.421395e+003	-3.321823e+002	-4.143486e+003	2.314651e+003	-1.421671e+003	3.319498e+002	4.143667e+003	-2.315626e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	2.760658e-001	2.324592e-001	-1.808054e-001	9.748001e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.598743e+002	-5.195460e+001	3.746066e-001	2.832012e+003	1.135858e+004	-2.722091e+003	1.982469e+003	3.367486e+003	8.604291e+001	1.121926e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.135858e+004	-7.892960e+001	-1.412929e+002	1.618442e+002
2.613636e-003	1.916667e-001	6.900000e+001	6.280617e-006	-1.661811e-005	-8.540824e-006	1.358598e-005	2.374569e-003	-1.796050e-003	-4.109266e-003	-3.586887e-003	3.410000e-002	1.713617e-002	1.462617e-002	0.000000e+000	5.173600e-002	-6.731825e-003	1.026300e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.513151e+000	-1.356242e-006	1.236582e-006	-2.592825e-006	5.292328e-001	-2.680067e-001	5.403165e+001	2.328433e+001	3.074732e+001	-2.748547e+001	3.064659e+000	-3.055013e+001	9.659926e+001	3.879000e+002	-7.462990e+000	2.328433e+001	-3.074732e+001	3.361479e+001	3.064659e+000	3.055013e+001	3.872550e+002	1.042940e+000	1.419264e+003	-2.992684e+002	-4.163476e+003	2.237207e+003	-1.419660e+003	3.015338e+002	4.163713e+003	-2.237822e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.959074e-001	-2.265312e+000	-2.369602e-001	6.154232e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.637799e+002	-5.247302e+001	3.583679e-001	2.836114e+003	1.137503e+004	-2.744212e+003	1.937938e+003	3.359509e+003	8.231307e+001	1.123869e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.137503e+004	-7.628874e+001	-1.419745e+002	1.611730e+002
2.651515e-003	1.944444e-001	7.000000e+001	6.370563e-006	-1.668614e-005	-8.696478e-006	1.345011e-005	2.363269e-003	-1.691264e-003	-4.101733e-003	-3.775075e-003	3.410000e-002	1.696466e-002	1.445466e-002	0.000000e+000	5.156400e-002	-6.903342e-003	1.043500e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.542698e+000	-1.367131e-006	1.242836e-006	-2.609967e-006	5.398542e-001	-2.695909e-001	5.475753e+001	2.363271e+001	3.112482e+001	-2.764794e+001	3.076125e+000	-3.072406e+001	9.665937e+001	3.881460e+002	-7.492119e+000	2.363271e+001	-3.112482e+001	3.380019e+001	3.076125e+000	3.072406e+001	3.874800e+002	1.053120e+000	1.414831e+003	-2.659215e+002	-4.177414e+003	2.157833e+003	-1.415334e+003	2.678778e+002	4.177657e+003	-2.158649e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	5.027876e-001	-1.956316e+000	-2.429177e-001	8.157892e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.675560e+002	-5.292795e+001	3.420201e-001	2.837141e+003	1.137915e+004	-2.762583e+003	1.891912e+003	3.348312e+003	7.855817e+001	1.124583e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.137915e+004	-7.358212e+001	-1.424498e+002	1.603318e+002
2.689394e-003	1.972222e-001	7.100000e+001	6.460081e-006	-1.675020e-005	-8.851846e-006	1.330712e-005	2.349278e-003	-1.578503e-003	-4.085029e-003	-3.965082e-003	3.410000e-002	1.679205e-002	1.428205e-002	0.000000e+000	5.139200e-002	-7.075952e-003	1.060700e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.570862e+000	-1.377617e-006	1.248682e-006	-2.626300e-006	5.504287e-001	-2.710907e-001	5.548610e+001	2.399001e+001	3.149609e+001	-2.780175e+001	3.097228e+000	-3.089898e+001	9.661367e+001	3.879590e+002	-7.506079e+000	2.399001e+001	-3.149609e+001	3.399621e+001	3.097228e+000	3.089898e+001	3.872720e+002	1.064210e+000	1.408247e+003	-2.323532e+002	-4.185324e+003	2.076886e+003	-1.410393e+003	2.395894e+002	4.185520e+003	-2.077505e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	2.146420e+000	-7.236280e+000	-1.959635e-001	6.189406e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.715734e+002	-5.330815e+001	3.255682e-001	2.835026e+003	1.137067e+004	-2.777077e+003	1.844533e+003	3.333836e+003	7.477933e+001	1.124040e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.137067e+004	-7.082182e+001	-1.427196e+002	1.593255e+002
2.727273e-003	2.000000e-001	7.200000e+001	6.549069e-006	-1.680999e-005	-9.006582e-006	1.315692e-005	2.345120e-003	-1.448230e-003	-4.071536e-003	-4.166075e-003	3.410000e-002	1.661840e-002	1.410840e-002	0.000000e+000	5.121800e-002	-7.249602e-003	1.078100e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.597634e+000	-1.388259e-006	1.253560e-006	-2.641819e-006	5.606402e-001	-2.727594e-001	5.618639e+001	2.431952e+001	3.186687e+001	-2.797288e+001	3.107808e+000	-3.108069e+001	9.646549e+001	3.873520e+002	-7.547352e+000	2.431952e+001	-3.186687e+001	3.418849e+001	3.107808e+000	3.108069e+001	3.866450e+002	1.098070e+000	1.399421e+003	-1.985772e+002	-4.187144e+003	1.994576e+003	-1.400095e+003	1.997037e+002	4.187383e+003	-1.995211e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.737837e-001	-1.126437e+000	-2.388653e-001	6.351247e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.754998e+002	-5.363566e+001	3.090170e-001	2.829856e+003	1.134993e+004	-2.787723e+003	1.795999e+003	3.316174e+003	7.097771e+001	1.122277e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.134993e+004	-6.801504e+001	-1.427816e+002	1.581538e+002
2.765152e-003	2.027778e-001	7.300000e+001	6.637899e-006	-1.686485e-005	-9.160807e-006	1.299912e-005	2.327734e-003	-1.348697e-003	-4.034195e-003	-4.328499e-003	3.410000e-002	1.644376e-002	1.393376e-002	0.000000e+000	5.104300e-002	-7.424240e-003	1.095600e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.623005e+000	-1.399079e-006	1.257443e-006	-2.656522e-006	5.684785e-001	-2.743324e-001	5.665927e+001	2.444789e+001	3.221138e+001	-2.813420e+001	3.110083e+000	-3.124429e+001	9.621846e+001	3.863380e+002	-7.763496e+000	2.444789e+001	-3.221138e+001	3.435437e+001	3.110083e+000	3.124429e+001	3.856130e+002	1.234670e+000	1.388489e+003	-1.647608e+002	-4.183006e+003	1.911250e+003	-1.391583e+003	1.730572e+002	4.183160e+003	-1.911696e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.093566e+000	-8.296352e+000	-1.543041e-001	4.461055e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.787625e+002	-5.391184e+001	2.923717e-001	2.821677e+003	1.131713e+004	-2.794516e+003	1.746489e+003	3.295383e+003	6.715448e+001	1.119332e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.131713e+004	-6.517363e+001	-1.426405e+002	1.568245e+002
