%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss	FSKx	FSKy	FAKz	FKx	FKy	FK	FaK	FDK	FwK	FAKy	Fwky	Fwkz	FAK_inclined	MKx	MKy	MK
2.651515e-003	1.944444e-001	7.000000e+001	7.250699e-006	-1.674475e-005	-9.939745e-006	1.338147e-005	2.964361e-003	-9.566961e-004	-4.857498e-003	-4.380416e-003	3.410000e-002	1.693829e-002	1.442829e-002	0.000000e+000	5.153800e-002	-6.929712e-003	1.046100e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.494601e+000	-1.371101e-006	1.211255e-006	-2.582356e-006	5.814557e-001	-2.936388e-001	5.897718e+001	2.475379e+001	3.422339e+001	-3.011417e+001	4.030075e+000	-3.414425e+001	9.665937e+001	3.881460e+002	-9.469605e+000	2.475379e+001	-3.422339e+001	3.817432e+001	4.030075e+000	3.414425e+001	3.874800e+002	1.053120e+000	1.884661e+003	-4.404480e+002	-5.570115e+003	2.651580e+003	-1.864925e+003	4.068015e+002	5.570674e+003	-2.652360e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	-1.973608e+001	3.364655e+001	-5.589904e-001	7.796247e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.181813e+002	-5.308161e+001	3.420201e-001	2.827186e+003	1.133922e+004	-3.685454e+003	2.211132e+003	4.297868e+003	7.772641e+001	1.124583e+004	9.080089e+002	9.920535e+002	9.045536e+002	7.913819e+001	1.138254e+004	-9.041888e+001	-1.899409e+002	2.103643e+002
2.689394e-003	1.972222e-001	7.100000e+001	7.362986e-006	-1.678099e-005	-1.012374e-005	1.321555e-005	2.980203e-003	-8.519254e-004	-4.841611e-003	-4.540245e-003	3.410000e-002	1.676502e-002	1.425502e-002	0.000000e+000	5.136500e-002	-7.102981e-003	1.063400e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.520821e+000	-1.382077e-006	1.215493e-006	-2.597570e-006	5.861388e-001	-2.946626e-001	5.908587e+001	2.456803e+001	3.451784e+001	-3.021917e+001	4.019109e+000	-3.423828e+001	9.661367e+001	3.879590e+002	-9.949801e+000	2.456803e+001	-3.451784e+001	3.825739e+001	4.019109e+000	3.423828e+001	3.872720e+002	1.064210e+000	1.875752e+003	-3.969921e+002	-5.580538e+003	2.543954e+003	-1.876511e+003	3.982479e+002	5.580819e+003	-2.544739e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	7.595233e-001	-1.255823e+000	-2.812681e-001	7.849333e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.194705e+002	-5.348070e+001	3.255682e-001	2.824928e+003	1.133017e+004	-3.704786e+003	2.146962e+003	4.281925e+003	7.396065e+001	1.124040e+004	9.076783e+002	9.912614e+002	9.042243e+002	7.910937e+001	1.137345e+004	-8.674883e+001	-1.902963e+002	2.091365e+002
2.727273e-003	2.000000e-001	7.200000e+001	7.475872e-006	-1.681326e-005	-1.030714e-005	1.304357e-005	2.972489e-003	-7.352716e-004	-4.799492e-003	-4.704707e-003	3.410000e-002	1.659071e-002	1.408071e-002	0.000000e+000	5.119000e-002	-7.277294e-003	1.080900e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.545633e+000	-1.391663e-006	1.220299e-006	-2.611962e-006	5.912192e-001	-2.954846e-001	5.925096e+001	2.442455e+001	3.482641e+001	-3.030347e+001	4.052319e+000	-3.435579e+001	9.646549e+001	3.873520e+002	-1.040185e+001	2.442455e+001	-3.482641e+001	3.840811e+001	4.052319e+000	3.435579e+001	3.866450e+002	1.098070e+000	1.863863e+003	-3.532941e+002	-5.582863e+003	2.434545e+003	-1.864743e+003	3.545231e+002	5.583119e+003	-2.435241e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	8.803691e-001	-1.228999e+000	-2.558351e-001	6.965308e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.213802e+002	-5.376717e+001	3.090170e-001	2.819650e+003	1.130900e+004	-3.719000e+003	2.081251e+003	4.261756e+003	7.017493e+001	1.122277e+004	9.073457e+002	9.894091e+002	9.038930e+002	7.908039e+001	1.135220e+004	-8.301798e+001	-1.903756e+002	2.076893e+002
2.765152e-003	2.027778e-001	7.300000e+001	7.588466e-006	-1.684111e-005	-1.048893e-005	1.286536e-005	2.964302e-003	-6.222418e-004	-4.754022e-003	-4.858281e-003	3.410000e-002	1.641540e-002	1.390540e-002	0.000000e+000	5.101500e-002	-7.452599e-003	1.098400e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.569032e+000	-1.401977e-006	1.223553e-006	-2.625530e-006	5.961242e-001	-2.967171e-001	5.941466e+001	2.427988e+001	3.513478e+001	-3.042987e+001	4.052620e+000	-3.448249e+001	9.621846e+001	3.863380e+002	-1.085490e+001	2.427988e+001	-3.513478e+001	3.853511e+001	4.052620e+000	3.448249e+001	3.856130e+002	1.234670e+000	1.849308e+003	-3.096341e+002	-5.577442e+003	2.323888e+003	-1.849435e+003	3.099908e+002	5.577814e+003	-2.324760e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.271259e-001	-3.566903e-001	-3.720482e-001	8.721445e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.230221e+002	-5.402351e+001	2.923717e-001	2.811430e+003	1.127603e+004	-3.728135e+003	2.014254e+003	4.237476e+003	6.637046e+001	1.119332e+004	9.070112e+002	9.865246e+002	9.035597e+002	7.905123e+001	1.131910e+004	-7.924457e+001	-1.901908e+002	2.060394e+002
2.803030e-003	2.055556e-001	7.400000e+001	7.700751e-006	-1.686468e-005	-1.066901e-005	1.268134e-005	2.944913e-003	-5.248187e-004	-4.689309e-003	-4.993355e-003	3.410000e-002	1.623916e-002	1.372916e-002	0.000000e+000	5.083900e-002	-7.628842e-003	1.116000e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.591013e+000	-1.412086e-006	1.226187e-006	-2.638272e-006	6.012637e-001	-2.980080e-001	5.961788e+001	2.418348e+001	3.543441e+001	-3.056226e+001	4.047801e+000	-3.461006e+001	9.590461e+001	3.850460e+002	-1.125093e+001	2.418348e+001	-3.543441e+001	3.865786e+001	4.047801e+000	3.461006e+001	3.843080e+002	1.475630e+000	1.832643e+003	-2.662554e+002	-5.566027e+003	2.212797e+003	-1.808958e+003	2.252677e+002	5.566520e+003	-2.213822e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	-2.368494e+001	4.098772e+001	-4.928350e-001	1.024822e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.249876e+002	-5.423058e+001	2.756374e-001	2.801209e+003	1.123504e+004	-3.733384e+003	1.946542e+003	4.210366e+003	6.254844e+001	1.115579e+004	9.066749e+002	9.829382e+002	9.032247e+002	7.902193e+001	1.127795e+004	-7.545639e+001	-1.898015e+002	2.042506e+002
2.840909e-003	2.083333e-001	7.500000e+001	7.812300e-006	-1.688456e-005	-1.084664e-005	1.249219e-005	2.926715e-003	-4.600028e-004	-4.619038e-003	-5.096967e-003	3.410000e-002	1.606203e-002	1.355203e-002	0.000000e+000	5.066200e-002	-7.805969e-003	1.133700e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.611569e+000	-1.420955e-006	1.229231e-006	-2.650186e-006	6.023498e-001	-2.989882e-001	5.943718e+001	2.376719e+001	3.566999e+001	-3.066279e+001	4.022071e+000	-3.468486e+001	9.557874e+001	3.837000e+002	-1.190280e+001	2.376719e+001	-3.566999e+001	3.870693e+001	4.022071e+000	3.468486e+001	3.829550e+002	1.846000e+000	1.814895e+003	-2.235084e+002	-5.551638e+003	2.102311e+003	-1.814875e+003	2.229769e+002	5.551905e+003	-2.103103e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	-2.073584e-002	5.315093e-001	-2.664704e-001	7.911754e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.251957e+002	-5.437995e+001	2.588190e-001	2.790499e+003	1.119208e+004	-3.736743e+003	1.878803e+003	4.182481e+003	5.871009e+001	1.111669e+004	9.063369e+002	9.791803e+002	9.028881e+002	7.899247e+001	1.123483e+004	-7.168882e+001	-1.893109e+002	2.024300e+002
2.878788e-003	2.111111e-001	7.600000e+001	7.923161e-006	-1.690198e-005	-1.102160e-005	1.229913e-005	2.923640e-003	-3.557697e-004	-4.560469e-003	-5.238445e-003	3.410000e-002	1.588407e-002	1.337407e-002	0.000000e+000	5.048400e-002	-7.983926e-003	1.151500e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.630697e+000	-1.428148e-006	1.233122e-006	-2.661270e-006	6.059983e-001	-2.999777e-001	5.952789e+001	2.361214e+001	3.591576e+001	-3.076426e+001	4.015320e+000	-3.477958e+001	9.523373e+001	3.822700e+002	-1.230362e+001	2.361214e+001	-3.591576e+001	3.879490e+001	4.015320e+000	3.477958e+001	3.815170e+002	2.355110e+000	1.796057e+003	-1.814183e+002	-5.534187e+003	1.992494e+003	-1.796121e+003	1.811685e+002	5.534467e+003	-1.993171e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.478623e-002	2.497233e-001	-2.792728e-001	6.778927e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.263934e+002	-5.445099e+001	2.419219e-001	2.779247e+003	1.114695e+004	-3.738131e+003	1.811075e+003	4.153747e+003	5.485661e+001	1.107515e+004	9.059974e+002	9.752320e+002	9.025498e+002	7.896288e+001	1.118953e+004	-6.794403e+001	-1.887158e+002	2.005743e+002
2.916667e-003	2.138889e-001	7.700000e+001	8.033905e-006	-1.691546e-005	-1.119434e-005	1.210070e-005	2.919928e-003	-2.495334e-004	-4.500371e-003	-5.376319e-003	3.410000e-002	1.570534e-002	1.319534e-002	0.000000e+000	5.030500e-002	-8.162660e-003	1.169400e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.648391e+000	-1.433836e-006	1.237686e-006	-2.671522e-006	6.093424e-001	-3.012828e-001	5.960609e+001	2.342434e+001	3.618176e+001	-3.089811e+001	4.005687e+000	-3.490380e+001	9.491565e+001	3.809470e+002	-1.275742e+001	2.342434e+001	-3.618176e+001	3.890948e+001	4.005687e+000	3.490380e+001	3.801880e+002	2.785090e+000	1.776997e+003	-1.402080e+002	-5.516311e+003	1.884025e+003	-1.777381e+003	1.409365e+002	5.516621e+003	-1.884621e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.843848e-001	-7.284924e-001	-3.097617e-001	5.963843e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.275460e+002	-5.447816e+001	2.249511e-001	2.768761e+003	1.110489e+004	-3.739314e+003	1.743817e+003	4.125938e+003	5.098921e+001	1.103672e+004	9.056564e+002	9.715523e+002	9.022101e+002	7.893315e+001	1.114731e+004	-6.424524e+001	-1.881062e+002	1.987747e+002
2.954545e-003	2.166667e-001	7.800000e+001	8.144508e-006	-1.692491e-005	-1.136481e-005	1.189705e-005	2.904633e-003	-1.659320e-004	-4.424423e-003	-5.488075e-003	3.410000e-002	1.552589e-002	1.301589e-002	0.000000e+000	5.012500e-002	-8.342115e-003	1.187400e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.664648e+000	-1.438789e-006	1.242151e-006	-2.680940e-006	6.115737e-001	-3.029899e-001	5.959332e+001	2.311973e+001	3.647359e+001	-3.107318e+001	3.989517e+000	-3.506270e+001	9.458763e+001	3.795780e+002	-1.335387e+001	2.311973e+001	-3.647359e+001	3.905221e+001	3.989517e+000	3.506270e+001	3.788150e+002	2.858000e+000	1.757014e+003	-9.971382e+001	-5.495807e+003	1.776395e+003	-1.757303e+003	1.000470e+002	5.496079e+003	-1.776994e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	2.891482e-001	-3.332067e-001	-2.713820e-001	5.989022e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.287033e+002	-5.446938e+001	2.079117e-001	2.757917e+003	1.106140e+004	-3.738794e+003	1.676681e+003	4.097541e+003	4.710912e+001	1.099695e+004	9.053140e+002	9.677471e+002	9.018690e+002	7.890331e+001	1.110365e+004	-6.057508e+001	-1.874070e+002	1.969536e+002
2.992424e-003	2.194444e-001	7.900000e+001	8.254532e-006	-1.693120e-005	-1.153241e-005	1.168917e-005	2.867249e-003	-1.108380e-004	-4.328698e-003	-5.567647e-003	3.410000e-002	1.534576e-002	1.283576e-002	0.000000e+000	4.994500e-002	-8.522237e-003	1.205400e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.679465e+000	-1.442609e-006	1.246914e-006	-2.689523e-006	6.134261e-001	-3.050649e-001	5.956195e+001	2.276064e+001	3.680132e+001	-3.128598e+001	3.979747e+000	-3.526572e+001	9.425787e+001	3.781970e+002	-1.404068e+001	2.276064e+001	-3.680132e+001	3.924547e+001	3.979747e+000	3.526572e+001	3.774280e+002	2.415570e+000	1.736412e+003	-6.004012e+001	-5.473342e+003	1.669825e+003	-1.736479e+003	5.974007e+001	5.473604e+003	-1.670496e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.680285e-002	3.000541e-001	-2.621193e-001	6.710838e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.303430e+002	-5.441479e+001	1.908090e-001	2.746979e+003	1.101753e+004	-3.736930e+003	1.609785e+003	4.068913e+003	4.321753e+001	1.095684e+004	9.049703e+002	9.639089e+002	9.015266e+002	7.887336e+001	1.105961e+004	-5.694102e+001	-1.866409e+002	1.951336e+002
3.030303e-003	2.222222e-001	8.000000e+001	8.363140e-006	-1.693540e-005	-1.169637e-005	1.147827e-005	2.810678e-003	-9.580888e-005	-4.215018e-003	-5.608065e-003	3.410000e-002	1.516503e-002	1.265503e-002	0.000000e+000	4.976500e-002	-8.702971e-003	1.223400e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.692838e+000	-1.445754e-006	1.251517e-006	-2.697271e-006	6.145598e-001	-3.073240e-001	5.947931e+001	2.235284e+001	3.712647e+001	-3.151766e+001	3.958268e+000	-3.547593e+001	9.392974e+001	3.768180e+002	-1.477363e+001	2.235284e+001	-3.712647e+001	3.943420e+001	3.958268e+000	3.547593e+001	3.760450e+002	1.960030e+000	1.715275e+003	-2.120632e+001	-5.449132e+003	1.564383e+003	-1.715152e+003	2.070507e+001	5.449391e+003	-1.565011e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	-1.228237e-001	5.012531e-001	-2.587272e-001	6.275392e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.322052e+002	-5.433404e+001	1.736482e-001	2.736040e+003	1.097366e+004	-3.733857e+003	1.543177e+003	4.040184e+003	3.931569e+001	1.091678e+004	9.046254e+002	9.600704e+002	9.011831e+002	7.884330e+001	1.101557e+004	-5.334547e+001	-1.858154e+002	1.933213e+002
3.068182e-003	2.250000e-001	8.100000e+001	8.469605e-006	-1.693903e-005	-1.185603e-005	1.126585e-005	2.760219e-003	-6.373892e-005	-4.109661e-003	-5.665169e-003	3.410000e-002	1.498374e-002	1.247374e-002	0.000000e+000	4.958300e-002	-8.884263e-003	1.241600e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.704764e+000	-1.447575e-006	1.256607e-006	-2.704182e-006	6.154568e-001	-3.089518e-001	5.939239e+001	2.201516e+001	3.737723e+001	-3.168460e+001	3.940395e+000	-3.562500e+001	9.361860e+001	3.755060e+002	-1.536207e+001	2.201516e+001	-3.737723e+001	3.956539e+001	3.940395e+000	3.562500e+001	3.747320e+002	1.529630e+000	1.693706e+003	1.682272e+001	-5.423950e+003	1.460159e+003	-1.693643e+003	-1.736183e+001	5.424191e+003	-1.460808e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	-6.311467e-002	5.391082e-001	-2.411460e-001	6.486577e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.333723e+002	-5.421256e+001	1.564345e-001	2.725581e+003	1.093171e+004	-3.730244e+003	1.476982e+003	4.012006e+003	3.540479e+001	1.087867e+004	9.042795e+002	9.564004e+002	9.008385e+002	7.881315e+001	1.097346e+004	-4.979142e+001	-1.849567e+002	1.915415e+002
3.106061e-003	2.277778e-001	8.200000e+001	8.574159e-006	-1.694144e-005	-1.201170e-005	1.105126e-005	2.763642e-003	6.887180e-005	-4.054602e-003	-5.819897e-003	3.410000e-002	1.480194e-002	1.229194e-002	0.000000e+000	4.940100e-002	-9.066056e-003	1.259800e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.715243e+000	-1.447747e-006	1.262508e-006	-2.710255e-006	6.181985e-001	-3.111307e-001	5.950157e+001	2.182394e+001	3.767763e+001	-3.190806e+001	3.923448e+000	-3.583151e+001	9.335996e+001	3.744120e+002	-1.585370e+001	2.182394e+001	-3.767763e+001	3.975496e+001	3.923448e+000	3.583151e+001	3.736430e+002	1.205380e+000	1.672639e+003	5.386848e+001	-5.400303e+003	1.357533e+003	-1.678614e+003	-4.505157e+001	5.400341e+003	-1.357867e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	5.975045e+000	-8.816906e+000	-3.823080e-002	3.343349e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.350381e+002	-5.406062e+001	1.391731e-001	2.716741e+003	1.089625e+004	-3.727664e+003	1.411402e+003	3.985917e+003	3.148605e+001	1.084689e+004	9.039326e+002	9.532987e+002	9.004929e+002	7.878292e+001	1.093788e+004	-4.629188e+001	-1.841503e+002	1.898796e+002
3.143939e-003	2.305556e-001	8.300000e+001	8.678842e-006	-1.693883e-005	-1.216528e-005	1.083081e-005	2.777664e-003	1.599429e-004	-3.995644e-003	-5.934012e-003	3.410000e-002	1.461970e-002	1.210970e-002	0.000000e+000	4.921900e-002	-9.248296e-003	1.278000e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.724273e+000	-1.445426e-006	1.270065e-006	-2.715491e-006	6.224107e-001	-3.138287e-001	5.976949e+001	2.178733e+001	3.798216e+001	-3.218476e+001	3.867327e+000	-3.605208e+001	9.318493e+001	3.736700e+002	-1.619483e+001	2.178733e+001	-3.798216e+001	3.991941e+001	3.867327e+000	3.605208e+001	3.729090e+002	1.068260e+000	1.652652e+003	8.991185e+001	-5.380110e+003	1.256590e+003	-1.652415e+003	-9.077536e+001	5.380322e+003	-1.257235e+003	-1.694698e-001	3.165544e-001	-1.711816e-003	3.197519e-003	-6.753740e-002	5.469595e-001	-2.101824e-001	6.414587e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.370468e+002	-5.386668e+001	1.218693e-001	2.710479e+003	1.087114e+004	-3.727458e+003	1.346502e+003	3.963207e+003	2.756070e+001	1.082533e+004	9.035849e+002	9.511014e+002	9.001465e+002	7.875262e+001	1.091266e+004	-4.284972e+001	-1.834618e+002	1.883993e+002
3.181818e-003	2.333333e-001	8.400000e+001	8.784057e-006	-1.693277e-005	-1.231663e-005	1.060603e-005	2.778439e-003	2.586964e-004	-3.929340e-003	-6.053513e-003	3.410000e-002	1.443707e-002	1.192707e-002	0.000000e+000	4.903700e-002	-9.430926e-003	1.296200e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.731851e+000	-1.439755e-006	1.280134e-006	-2.719889e-006	6.268551e-001	-3.164274e-001	6.007669e+001	2.175112e+001	3.832557e+001	-3.245127e+001	3.868512e+000	-3.631978e+001	9.310343e+001	3.733240e+002	-1.657445e+001	2.175112e+001	-3.832557e+001	4.018829e+001	3.868512e+000	3.631978e+001	3.725720e+002	1.025570e+000	1.633894e+003	1.250162e+002	-5.363946e+003	1.157147e+003	-1.634104e+003	-1.255193e+002	5.364074e+003	-1.157682e+003	-5.835412e-001	1.077394e+000	-5.894356e-003	1.088277e-002	7.932214e-001	-5.742572e-001	-1.222140e-001	5.237216e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.401746e+002	-5.360553e+001	1.045285e-001	2.707083e+003	1.085752e+004	-3.730052e+003	1.282163e+003	3.944265e+003	2.362995e+001	1.081528e+004	9.032365e+002	9.499096e+002	8.997994e+002	7.872224e+001	1.089899e+004	-3.945871e+001	-1.829105e+002	1.871183e+002
3.219697e-003	2.361111e-001	8.500000e+001	8.889301e-006	-1.692297e-005	-1.246547e-005	1.037673e-005	2.786821e-003	3.683669e-004	-3.871578e-003	-6.181648e-003	3.410000e-002	1.425411e-002	1.174411e-002	0.000000e+000	4.885400e-002	-9.613892e-003	1.314500e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.737978e+000	-1.432396e-006	1.291053e-006	-2.723449e-006	6.318304e-001	-3.197065e-001	6.045184e+001	2.173854e+001	3.871330e+001	-3.278756e+001	3.852217e+000	-3.663977e+001	9.311921e+001	3.733910e+002	-1.697476e+001	2.173854e+001	-3.871330e+001	4.049199e+001	3.852217e+000	3.663977e+001	3.726480e+002	1.010910e+000	1.616298e+003	1.592982e+002	-5.351947e+003	1.058921e+003	-1.615422e+003	-1.614454e+002	5.352138e+003	-1.059561e+003	-9.627430e-001	1.773238e+000	-9.724676e-003	1.791149e-002	8.694945e-002	3.739497e-001	-1.809153e-001	6.224819e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.438072e+002	-5.334115e+001	8.715574e-002	2.706682e+003	1.085591e+004	-3.735649e+003	1.218219e+003	3.929266e+003	1.969502e+001	1.081723e+004	9.028873e+002	9.497690e+002	8.994516e+002	7.869182e+001	1.089738e+004	-3.610920e+001	-1.825014e+002	1.860393e+002
3.257576e-003	2.388889e-001	8.600000e+001	8.994862e-006	-1.690902e-005	-1.261212e-005	1.014258e-005	2.797191e-003	4.733850e-004	-3.812992e-003	-6.305384e-003	3.410000e-002	1.407086e-002	1.156086e-002	0.000000e+000	4.867000e-002	-9.797138e-003	1.332900e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.742654e+000	-1.422998e-006	1.303174e-006	-2.726172e-006	6.372950e-001	-3.231117e-001	6.089097e+001	2.179005e+001	3.910092e+001	-3.313677e+001	3.833379e+000	-3.697015e+001	9.322901e+001	3.738570e+002	-1.731088e+001	2.179005e+001	-3.910092e+001	4.080353e+001	3.833379e+000	3.697015e+001	3.731230e+002	1.003420e+000	1.599764e+003	1.928445e+002	-5.343892e+003	9.616245e+002	-1.598388e+003	-1.957885e+002	5.344083e+003	-9.622548e+002	-1.390014e+000	2.519121e+000	-1.404055e-002	2.544566e-002	1.389049e-002	4.249026e-001	-1.764478e-001	6.048735e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.477317e+002	-5.305748e+001	6.975647e-002	2.709175e+003	1.086591e+004	-3.744128e+003	1.154469e+003	3.918073e+003	1.575712e+001	1.083077e+004	9.025377e+002	9.506438e+002	8.991033e+002	7.866134e+001	1.090741e+004	-3.279139e+001	-1.822267e+002	1.851536e+002
3.295455e-003	2.416667e-001	8.700000e+001	9.100816e-006	-1.689109e-005	-1.275655e-005	9.903741e-006	2.812440e-003	6.039990e-004	-3.758809e-003	-6.450242e-003	3.410000e-002	1.388739e-002	1.137739e-002	0.000000e+000	4.848700e-002	-9.980607e-003	1.351200e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.745878e+000	-1.411092e-006	1.316966e-006	-2.728057e-006	6.430384e-001	-3.267758e-001	6.137418e+001	2.185378e+001	3.952040e+001	-3.351254e+001	3.828838e+000	-3.734138e+001	9.342892e+001	3.747040e+002	-1.766661e+001	2.185378e+001	-3.952040e+001	4.117022e+001	3.828838e+000	3.734138e+001	3.739790e+002	9.986310e-001	1.584391e+003	2.256707e+002	-5.339706e+003	8.650476e+002	-1.585620e+003	-2.254800e+002	5.339710e+003	-8.654488e+002	-1.967449e+000	3.451848e+000	-1.987322e-002	3.486715e-002	3.196191e+000	-3.642543e+000	1.595980e-002	3.663270e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.522102e+002	-5.273306e+001	5.233596e-002	2.714428e+003	1.088698e+004	-3.755316e+003	1.090718e+003	3.910507e+003	1.181745e+001	1.085537e+004	9.021876e+002	9.524869e+002	8.987545e+002	7.863083e+001	1.092856e+004	-2.949812e+001	-1.820840e+002	1.844579e+002
3.333333e-003	2.444444e-001	8.800000e+001	9.207348e-006	-1.686821e-005	-1.289893e-005	9.659414e-006	2.825335e-003	7.214910e-004	-3.692651e-003	-6.579512e-003	3.410000e-002	1.370376e-002	1.119376e-002	0.000000e+000	4.830300e-002	-1.016424e-002	1.369600e-002	0.000000e+000	4.797628e-002	1.387628e-002	-4.747651e+000	-1.397346e-006	1.331760e-006	-2.729106e-006	6.491818e-001	-3.309804e-001	6.191333e+001	2.193283e+001	3.998051e+001	-3.394375e+001	3.818260e+000	-3.776201e+001	9.371122e+001	3.758970e+002	-1.804768e+001	2.193283e+001	-3.998051e+001	4.158027e+001	3.818260e+000	3.776201e+001	3.751800e+002	9.948140e-001	1.569774e+003	2.579207e+002	-5.338645e+003	7.688591e+002	-1.593434e+003	-2.330562e+002	5.329235e+003	-7.674474e+002	-2.487388e+000	4.287468e+000	-2.512513e-002	4.330775e-002	2.614795e+001	-2.915200e+001	9.434496e+000	-1.455017e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.572123e+002	-5.238608e+001	3.489950e-002	2.722191e+003	1.091811e+004	-3.768871e+003	1.026780e+003	3.906234e+003	7.877242e+000	1.089002e+004	9.018372e+002	9.552108e+002	8.984055e+002	7.860030e+001	1.095982e+004	-2.621809e+001	-1.820478e+002	1.839260e+002
